username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
t3n;2016-10-23 16:22;4;6;"„Nur Produkte für Privilegierte“: Ex-Apple-Managerin kritisiert das Silicon Valley http://t3n.de/news/apple-managerin-kritisiert-silicon-valley-758300/ …";;;;"790332590796529664";https://twitter.com/t3n/status/790332590796529664
CHIP_online;2016-10-23 12:02;3;6;"Was plant Apple? Mysteriöser Chip im iPhone 7 entdeckt http://bit.ly/2evA54m";;;;"790267228293705728";https://twitter.com/CHIP_online/status/790267228293705728
RSTOKAR;2016-10-23 11:58;0;0;"Kommt es zum Bieterkampf mit Apple?: AT&T will offenbar 85 Milliarden Dollar für Time Warner zahlen https://lnkd.in/ddK4GTK";;;;"790266178040135680";https://twitter.com/RSTOKAR/status/790266178040135680
WIRED_Germany;2016-10-23 11:10;0;1;"Das Apple iCar scheint am Ende zu sein → http://bit.ly/Noicar pic.twitter.com/hJdOrSw9QE";;;;"790254056979791872";https://twitter.com/WIRED_Germany/status/790254056979791872
t3n;2016-10-23 10:29;3;5;"Ex-Apple-Managerin kritisiert Silicon Valley: Junge Männer erfinden Mutterersatz http://t3n.de/news/apple-managerin-kritisiert-silicon-valley-758300/ …pic.twitter.com/wFZwOQBGfs";;;;"790243752061394948";https://twitter.com/t3n/status/790243752061394948
aktionaer;2016-10-23 08:57;0;2;"# Apple # Tesla & Co legen diese Woche Zahlen vor. Kurze Einschätzung von @ KochWallStreet /MS http://tiny.li/j26e pic.twitter.com/y7PXpYbYJE";;@;# #;"790220676464599042";https://twitter.com/aktionaer/status/790220676464599042
schoeberl_d;2016-10-23 11:59;0;0;"Was plant Apple? Mysteriöser Chip im iPhone 7 entdeckt http://ift.tt/2dFE2R6";;;;"790266314262798336";https://twitter.com/schoeberl_d/status/790266314262798336
Finariel;2016-10-23 08:39;0;1;"Und gestern gabs das Geeücht noch mit # Apple ;-) - # AT&T kauft # TimeWarner für mehr als 100 Mrd - Golem.dehttp://bit.ly/2eGEDQ4";;;# # #;"790215985252958208";https://twitter.com/Finariel/status/790215985252958208
Hierkaufich;2016-10-23 05:25;0;0;"Besser, Sie kriegen ihn nie zu Gesicht: Apple versteckt geheimen Button im iPhone… https://goo.gl/fb/lwgr1R # ChipTop";;;#;"790167141873876993";https://twitter.com/Hierkaufich/status/790167141873876993
gala;2016-10-23 05:03;0;0;"Chris Martin: Mit Apple und Moses auf der Bühne https://goo.gl/fb/whkgHb";;;;"790161680336433153";https://twitter.com/gala/status/790161680336433153
TorbenNehmer;2016-10-23 03:17;0;1;"# IBM: Umstieg auf Macs hat sich gelohnt - # apple https://www.heise.de/newsticker/meldung/IBM-Umstieg-auf-Macs-hat-sich-gelohnt-3356553.html?wt_mc=rss.ho.beitrag.atom …";;;# #;"790135117536759812";https://twitter.com/TorbenNehmer/status/790135117536759812
ListInEurope;2016-10-23 01:14;0;0;"Apple: Umsatzboom dank Samsung-Debakel? http://dlvr.it/MW365t pic.twitter.com/XLZQrf49Pd";;;;"790103997696778240";https://twitter.com/ListInEurope/status/790103997696778240
WIRED;2016-10-23 01:11;123;247;"Apple's next event is set for October 27—and there will be Macbooks: http://bit.ly/2dxq6Km pic.twitter.com/W8XNN9XvT9";;;;"790103359558680576";https://twitter.com/WIRED/status/790103359558680576
jd_rodriguez;2016-10-23 01:08;0;1;"t3n-Daily-Kickoff: Apple streitet Interesse an Tidal-Übernahme ab http://dlvr.it/MW32mh";;;;"790102622422208512";https://twitter.com/jd_rodriguez/status/790102622422208512
robertpelikan;2016-10-23 00:12;0;0;"t3n-Daily-Kickoff: Apple will Siri noch eine Chance geben und stellt AI-Forscher ein http://buff.ly/2dXADwo  via @ wersm";;@;;"790088376884035584";https://twitter.com/robertpelikan/status/790088376884035584
CNET;2016-10-22 23:05;19;17;"How to enable Nightstand Mode on your Apple Watch http://cnet.co/2ec7rBS pic.twitter.com/zLWRtTx1ZG";;;;"790071524485103617";https://twitter.com/CNET/status/790071524485103617
jp_iphone;2016-10-22 20:21;3;9;"iPhone基本の「き」 第220回 Apple PayはSuica? クレジット? 始まる前に仕組みをおさらい - マイナビニュース http://bit.ly/2f4csid";;;;"790030402261880833";https://twitter.com/jp_iphone/status/790030402261880833
TechCrunch;2016-10-22 20:18;67;81;"LeEco takes on Apple, Google, Amazon, Netflix, Samsung, Oculus, Tesla and Uber in US debut http://tcrn.ch/2erKCsz";;;;"790029484716064768";https://twitter.com/TechCrunch/status/790029484716064768
VentureBeat;2016-10-22 20:16;21;25;"Apple facing stiff opposition in Ireland over new $925 million data center https://wp.me/p5hvhT-8L40";;;;"790029004900294665";https://twitter.com/VentureBeat/status/790029004900294665
Recode;2016-10-22 19:30;13;22;"Apple’s new patent is basically a giant flower pot. http://www.recode.net/2016/10/18/13318564/apple-design-patent-planter?utm_campaign=recode.social&utm_medium=social&utm_content=recode&utm_source=twitter …";;;;"790017404503855104";https://twitter.com/Recode/status/790017404503855104
Pajaropolitico;2016-10-22 18:58;5;6;"Conoce el caso “Bellotagate”, del teléfono de la bellota mordisqueada que quería competir con Apple http://bit.ly/2ep51l8 pic.twitter.com/TatIc8CA8f";;;;"790009348609216512";https://twitter.com/Pajaropolitico/status/790009348609216512
PBSFood;2016-10-22 18:01;5;6;"Pumpkin apple baked beans makes a seasonal side dish. http://to.pbs.org/2cm8yhn";;;;"789995178002087936";https://twitter.com/PBSFood/status/789995178002087936
SpirosMargaris;2016-10-22 17:39;11;6;"Read # Apple is surprisingly good at building great # AI. But is it good enough to beat Google? http://bit.ly/2euWZnQ # fintech @ MikeElganpic.twitter.com/gUKeffVs4k";;@;# # #;"789989474574987264";https://twitter.com/SpirosMargaris/status/789989474574987264
Pajaropolitico;2016-10-22 17:32;7;10;"Esta marca de smartphones, cuyo logo es una bellota mordisqueada, buscaba competir con Apple http://bit.ly/2ep51l8 pic.twitter.com/HQzuLA7ZvB";;;;"789987703848927236";https://twitter.com/Pajaropolitico/status/789987703848927236
GeemanYip;2016-10-22 17:17;2;9;"Weekly Roundup: Tesla’s self-driving # tech progress, Apple announces MacBook event http://tcrn.ch/2eBt9xf pic.twitter.com/iJA5zyUza7";;;#;"789983993538056192";https://twitter.com/GeemanYip/status/789983993538056192
WSJecon;2016-10-22 17:11;32;14;"Steve Jobs wanted to reinvent manufacturing in the U.S. Now Apple makes nearly all products overseas http://on.wsj.com/2ergJu3";;;;"789982642896797696";https://twitter.com/WSJecon/status/789982642896797696
monheddo;2016-10-22 17:11;0;0;"neverまとめ　【iPhone６ｓ/6splus？】　Apple 最新情報　 iPhone７のまとめ　http://matome.naver.jp/odai/2145467549305922701 …　え！うそっ！！薄すぎ♪　しかも防水Σ（・□・；）";;;;"789982589079519232";https://twitter.com/monheddo/status/789982589079519232
naganicol;2016-10-22 17:10;0;0;"Apple investiga el caso de un iPhone 7 que explotó en Australia http://cnetes.co/2ePYpxr  vía @ CNET_Es";;@;;"789982289568600064";https://twitter.com/naganicol/status/789982289568600064
smatphoneCase;2016-10-22 17:09;0;0;"Apple Watch Sport用38mm/42mm両モデル対応用デザイナーズバンド発売開始しましたよ〜っと♪ シリコン樹脂への特殊印刷加工製法により、激しいスポーツでも汗、傷に強いから安心です〜。 しかも激安（笑） http://store.shopping.yahoo.co.jp/vulcans/aw-a-001.html …";;;;"789982157691248640";https://twitter.com/smatphoneCase/status/789982157691248640
TechGeekness;2016-10-22 17:09;0;0;"Apple's China Deals Will Create Opportunities for Its Self-Driving Technology - http://TheStreet.com  http://bit.ly/2esAJhb # apple # news";;;# #;"789981942347276288";https://twitter.com/TechGeekness/status/789981942347276288
gw_tecnologia;2016-10-22 17:07;0;1;"iPhone 7 e 7 Plus no Brasil: lançamentos da Apple já podem ser vendidos http://dlvr.it/MVyjRc pic.twitter.com/qFn9lWjH5a";;;;"789981438787489793";https://twitter.com/gw_tecnologia/status/789981438787489793
greencitymedia;2016-10-22 17:05;0;0;"12 sleek homes that look just like # Apple stores: http://read.bi/1trchui  pic.twitter.com/yabkBTjZGq # businesstips";;;# #;"789980950235078656";https://twitter.com/greencitymedia/status/789980950235078656
andyjackson59;2016-10-22 17:02;0;0;"Why Siri Needs to Get Smarter Faster - Apple is surprisingly good at building great AI. But is it good enough t... http://ow.ly/LmmG505I4Bu";;;;"789980281881190401";https://twitter.com/andyjackson59/status/789980281881190401
techbusy;2016-10-22 17:01;0;0;"Apple iOS 10.0.3 has a nasty surprise http://on.forbes.com/601588oGN pic.twitter.com/V7ZJGsZcrp";;;;"789980083314360320";https://twitter.com/techbusy/status/789980083314360320
CodaKid;2016-10-22 17:01;1;3;"Apple intros kids coding with Swift! http://huff.to/2d2doU7 ? via @ elysewanshel @ huffingtonpost # kids # codingpic.twitter.com/ndH0xsvs2l";;@ @;# #;"789980067292209153";https://twitter.com/CodaKid/status/789980067292209153
EliteTechs;2016-10-22 17:01;0;0;"No contract required: U.S. customers can now buy an unlocked # iPhone 7 from # Apple http://ow.ly/p4Xd305eISd # EliteTechs # Technology";;;# # # #;"789979940192186368";https://twitter.com/EliteTechs/status/789979940192186368
bjcannon;2016-10-22 17:00;0;0;"Intel case could change flavour of €13bn Apple ruling http://www.irishtimes.com/business/economy/intel-case-could-change-flavour-of-13bn-apple-ruling-1.2838957#.WAv9oRPeHsY.twitter … via @ IrishTimesBiz";;@;#;"789979810252619776";https://twitter.com/bjcannon/status/789979810252619776
iPhoneclinic;2016-10-22 17:00;0;0;"Apple won't tell you iPhone 7 32GB models are 8 times slower than others video http://fb.me/6eJKXLyzj";;;;"789979664286703616";https://twitter.com/iPhoneclinic/status/789979664286703616
