username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
itmedia_news;2016-11-10 15:44;37;13;"「共に歩むしかない」：Apple、Microsoft、Facebook、TwitterのCEO、それぞれの“トランプ当選後”コメント http://bit.ly/2eOiP7Q pic.twitter.com/NX8SGWe6ev";;;;"796861042416500736";https://twitter.com/itmedia_news/status/796861042416500736
TheNextWeb;2016-11-10 15:12;20;19;"Apple is reportedly launching its new wireless AirPods next week http://tnw.me/DXZ7wFp pic.twitter.com/DYJLnRHAeh";;;;"796853172757217280";https://twitter.com/TheNextWeb/status/796853172757217280
WSJTech;2016-11-10 15:02;55;63;"Apple CEO Tim Cook told employees the outcome of the U.S. election won’t shake the company’s core beliefs http://on.wsj.com/2eObUM7";;;;"796850609643200514";https://twitter.com/WSJTech/status/796850609643200514
business;2016-11-10 14:58;34;24;"China’s technology giants are cloning the Apple Store http://bloom.bg/2eOi12P pic.twitter.com/4qgDf8aDr1";;;;"796849548417179648";https://twitter.com/business/status/796849548417179648
FastCompany;2016-11-10 14:00;21;28;"Here’s the letter Tim Cook sent to Apple employees after Trump’s win http://buff.ly/2fFZxD0 pic.twitter.com/DHl6qDbLZi";;;;"796835017649491968";https://twitter.com/FastCompany/status/796835017649491968
Forbes;2016-11-10 14:00;123;185;"Apple CEO Tim Cook on Trump: "The only way to move forward is to move forward together." http://on.forbes.com/60168GK1u pic.twitter.com/J10ZzMujRE";;;;"796834834668785665";https://twitter.com/Forbes/status/796834834668785665
CNET;2016-11-10 13:15;28;51;". @ timcook's memo to Apple employees urges them to "move forward together" post-election http://cnet.co/2fGfwNK pic.twitter.com/HeicNAORRW";;@;;"796823500002619392";https://twitter.com/CNET/status/796823500002619392
eigacom;2016-11-10 13:00;717;1902;"[映画ニュース] 「ポエトリーエンジェル」主題歌はMrs. GREEN APPLEの未発表曲！ http://eiga.com/l/z5dE1 # 映画 # eigapic.twitter.com/ChJjIVt7F3";;;# #;"796819897963511808";https://twitter.com/eigacom/status/796819897963511808
Inc;2016-11-10 12:38;19;42;"Apple CEO urges employees to move forward together after the election. @ M_Matthewshttp://on.inc.com/2fFpnFd";;@;;"796814196331712512";https://twitter.com/Inc/status/796814196331712512
TheNextWeb;2016-11-10 11:33;20;19;"Here's what Trump's win means for Apple, Microsoft and Facebook http://tnw.me/EgNjP6P pic.twitter.com/3FjxPQRfK0";;;;"796797860914282498";https://twitter.com/TheNextWeb/status/796797860914282498
iphonejanky;2016-11-10 11:21;0;0;"iPhone 4 - Braucht Apple jetzt Hilfe?: Eine wichtige Technologie für das iPhone 8 könnte… https://goo.gl/fb/G03vKu";;;;"796795028651802624";https://twitter.com/iphonejanky/status/796795028651802624
schoeberl_d;2016-11-10 11:06;0;0;"Apple Watch Edelstahl zum Hammerpreis: Schwarze Uhr günstig abstauben http://www.chip.de/news/Apple-Watch-zum-Hammerpreis-Schwarze-Uhr-guenstig-abstauben_100006027.html …";;;;"796791247717498880";https://twitter.com/schoeberl_d/status/796791247717498880
TechCrunch;2016-11-10 10:35;46;83;"Tim Cook to Apple staff: We’ll ‘move forward together’ following Trump election win http://tcrn.ch/2fEsg9b";;;;"796783241529323520";https://twitter.com/TechCrunch/status/796783241529323520
youmac;2016-11-10 09:14;0;0;"Unterschiede bei Apples USB-C-Ladekabel http://dlvr.it/MdZQJd  - via heisepic.twitter.com/sNRYsHZtPC";;;;"796762880292962304";https://twitter.com/youmac/status/796762880292962304
ReutersBiz;2016-11-10 15:29;6;5;"Loeb's Third Point takes share stake in Apple, Visa and Dell http://reut.rs/2fVyLYR";;;;"796857248664449024";https://twitter.com/ReutersBiz/status/796857248664449024
yukaron1;2016-11-10 15:08;0;18;"Apple、スマホ市場利益の104%を独占か。シェア低下にもかかわらず｜ギズモード・ジャパン http://buff.ly/2emqJGW";;;;"796851940789485568";https://twitter.com/yukaron1/status/796851940789485568
DailyCaller;2016-11-10 15:05;14;15;"Apple CEO Sends Consoling Letter To All Employees After Trump Win http://trib.al/tGcSumd pic.twitter.com/EUfUgmyRs6";;;;"796851204664029185";https://twitter.com/DailyCaller/status/796851204664029185
FastCompany;2016-11-10 15:00;6;11;"Why Amazon and Apple might have some concerns about President Trump http://buff.ly/2g1DcjP";;;;"796850123833741312";https://twitter.com/FastCompany/status/796850123833741312
FoxNewsLive;2016-11-10 14:30;6;10;"Is # Apple working on the biggest # iPhone game-changer ever? | @ JulieBanderas @ jandawson http://video.foxnews.com/v/5205294009001/?#sp=show-clips …pic.twitter.com/2N8BIZrxEY";;@ @;# # #sp;"796842373258956801";https://twitter.com/FoxNewsLive/status/796842373258956801
exame;2016-11-10 14:00;9;23;"Tim Cook, da Apple, envia carta sobre Trump a funcionários > http://abr.ai/2eG0979 pic.twitter.com/SKVLmE8DEr";;;;"796834844319842305";https://twitter.com/exame/status/796834844319842305
ktai_watch;2016-11-10 13:02;15;14;"[みんなのケータイ]モバイルSuicaとApple Payのタイムラグ問題 http://k-tai.watch.impress.co.jp/docs/column/minna/1029009.html …pic.twitter.com/kkHx8PBWnM";;;;"796820375036268544";https://twitter.com/ktai_watch/status/796820375036268544
businessinsider;2016-11-10 12:53;19;19;"Here's one issue where Apple and Donald Trump see eye-to-eye http://read.bi/2eFZT87 pic.twitter.com/HW0ifah8Aw";;;;"796818011114139648";https://twitter.com/businessinsider/status/796818011114139648
chbonnafont;2016-11-10 12:41;4;5;"Here’s the letter Tim Cook sent to # Apple employees after # Trump’s win @ FastCompanyhttps://news.fastcompany.com/heres-the-letter-tim-cook-sent-to-apple-employees-after-trumps-win-4024603 …";;@;# #;"796815134983356420";https://twitter.com/chbonnafont/status/796815134983356420
LaVanguardia;2016-11-10 12:10;10;4;"Tim Cook manda un mensaje a los trabajadores de Apple después de la victoria de Trump http://ebx.sh/2fEMzFB pic.twitter.com/2deEQ5jtOR";;;;"796807229932498945";https://twitter.com/LaVanguardia/status/796807229932498945
olhardigital;2016-11-10 11:50;24;38;"Apple agora oferece suporte técnico via aplicativo: http://bit.ly/2fG24JC pic.twitter.com/zMMWbkupLv";;;;"796802106728402948";https://twitter.com/olhardigital/status/796802106728402948
DailyMail;2016-11-10 11:35;6;7;"Tim Cook sends 'move forward' email to Apple employees (but doesn't mention Trump by name) http://dailym.ai/2g1mYY2";;;;"796798578522030083";https://twitter.com/DailyMail/status/796798578522030083
Hierkaufich;2016-11-10 11:17;0;0;"Apple Watch Edelstahl zum Hammerpreis: Schwarze Uhr günstig abstauben: Online… https://goo.gl/fb/ZzlPQw # ChipTop";;;#;"796793883757776896";https://twitter.com/Hierkaufich/status/796793883757776896
aktionaer;2016-11-10 10:45;1;1;"Apple und Amazon korrigieren heftig. Experten führen Angst vor Trump und etwaigen neuen globalen Zöllen an. http://tiny.li/KY6e pic.twitter.com/ziAVeCMIN5";;;;"796785929155448832";https://twitter.com/aktionaer/status/796785929155448832
MEEDIA;2016-11-10 10:38;0;1;"Das droht Apple unter Präsident Trump: http://meedia.de/2016/11/10/das-droht-apple-unter-praesident-trump/ …";;;;"796784116800884737";https://twitter.com/MEEDIA/status/796784116800884737
Forbes;2016-11-10 09:31;59;91;"Leak: Apple will not release a 2017 update of the iPhone SE http://on.forbes.com/60128GymO pic.twitter.com/Ns6C7CqjfX";;;;"796767131530653696";https://twitter.com/Forbes/status/796767131530653696
mac_and_i;2016-11-10 09:16;3;2;"Unterschiede bei Apples USB-C-Ladekabel https://www.heise.de/mac-and-i/meldung/Unterschiede-bei-Apples-USB-C-Ladekabel-3463722.html … # MacBookPro # Apple";;;# #;"796763377863421952";https://twitter.com/mac_and_i/status/796763377863421952
WSJ;2016-11-10 09:12;106;181;"Apple CEO Tim Cook told employees the outcome of the U.S. election won’t shake the company’s core beliefs http://on.wsj.com/2eNIhdD";;;;"796762382571802625";https://twitter.com/WSJ/status/796762382571802625
dioXyn;2016-11-10 07:59;0;0;"Steuerdumping der Europäischen Union: Irland will Apples Milliarden nicht: [taz.de] Dublin legt Berufung gegen die… https://goo.gl/fb/eCSRy5";;;;"796744198208815104";https://twitter.com/dioXyn/status/796744198208815104
gerlachp;2016-11-10 07:03;0;0;"Geld im Überfluss - Regierung will Apple-Steuer nicht: Irland reicht Einspruch bei EU ein - n-tv.de http://mobil.n-tv.de/wirtschaft/Irland-reicht-Einspruch-bei-der-EU-ein-article19056031.html …";;;;"796729998551957504";https://twitter.com/gerlachp/status/796729998551957504
businessinsider;2016-11-10 06:03;264;467;"Microsoft's new Surface Book laptop is way more 'Pro' than any of Apple's newest MacBooks http://read.bi/2elpmIB pic.twitter.com/wXtNzfUA7Z";;;;"796714928023420929";https://twitter.com/businessinsider/status/796714928023420929
mac_and_i;2016-11-10 05:56;3;0;"iOS 10.1.1 in zweiter Auflage: Apple liefert leise neue Version aus https://www.heise.de/mac-and-i/meldung/iOS-10-1-1-in-zweiter-Auflage-Apple-liefert-leise-neue-Version-aus-3463407.html … # iOS10 # iOS";;;# #;"796713081502072832";https://twitter.com/mac_and_i/status/796713081502072832
idova01;2016-11-10 05:51;0;0;"Hersteller wie # Apple + # Samsung verursachen mit kurzlebigen Elektrogeräten massive Umweltschäden, Stimmt, kenn ich!http://www.golem.de/news/experte-kaputtes-display-kein-totalschaden-fuer-ein-smartphone-1611-124386.html …";;;# #;"796711890474954752";https://twitter.com/idova01/status/796711890474954752
CDernbach;2016-11-10 03:40;0;1;"Wie # Apple-Chef @ tim_cook auf den Wahlsieg von @ realDonaldTrump reagiert: "Let’s move forward — together!"https://www.buzzfeed.com/johnpaczkowski/read-tim-cooks-email-to-apple-employees-after-donald-trumps?utm_term=.djnDb0KpMD#.jhgp0Yx7zp …";;@ @;# #;"796678931898310661";https://twitter.com/CDernbach/status/796678931898310661
Finanzwiese;2016-11-10 03:39;0;0;"Regierung will Apple-Steuer nicht: Irland reicht Einspruch bei der EU ein http://dlvr.it/MdSpYt # Wirtschaft";;;#;"796678598543298560";https://twitter.com/Finanzwiese/status/796678598543298560
MarkusGr1mm;2016-11-10 03:08;0;0;"iPad Air 2 mit 128 GByte: Hammerpreis für Apples Meisterstück http://dlvr.it/MdSHL9 pic.twitter.com/0ZtcQj1ih9";;;;"796670891325210624";https://twitter.com/MarkusGr1mm/status/796670891325210624
Top_iPad_Apps;2016-11-10 02:51;0;0;"Apple erhält ungewöhnliches Patent: Plante der Smartphone-Gigant das iPhone 8 schon seit 2010? http://fb.me/5scngtGYj";;;;"796666484638543873";https://twitter.com/Top_iPad_Apps/status/796666484638543873
de_engadget;2016-11-10 02:05;0;0;"Apple verkauft generalüberholte iPhones - http://de.engadget.com/2016/11/10/apple-verkauft-generaluberholte-iphones/ …pic.twitter.com/FELsGNF93m";;;;"796654898989383680";https://twitter.com/de_engadget/status/796654898989383680
DomeniktvNEWS;2016-11-10 01:59;0;0;"Braucht Apple jetzt Hilfe? - Eine wichtige Technologie für das iPhone 8 könnte Apple von Samsung beziehen http://www.focus.de/digital/handy/braucht-apple-jetzt-hilfe-eine-wichtige-technologie-fuer-das-iphone-8-koennte-apple-von-samsung-beziehen_id_6187393.html …";;;;"796653472355651584";https://twitter.com/DomeniktvNEWS/status/796653472355651584
mac_and_i;2016-11-10 01:36;2;3;"tvOS-Apps lassen sich künftig leicht verlinken https://www.heise.de/mac-and-i/meldung/tvOS-Apps-lassen-sich-kuenftig-leicht-verlinken-3462312.html … # Apple # Apps";;;# #;"796647607242280960";https://twitter.com/mac_and_i/status/796647607242280960
DSAgentur;2016-11-10 00:30;0;0;"Vigilante: Apple wirft Verbrechensmelde-App raus https://www.heise.de/mac-and-i/meldung/Vigilante-Apple-wirft-Verbrechensmelde-App-raus-3454961.html … # AppStore # Apple";;;# #;"796630982799618048";https://twitter.com/DSAgentur/status/796630982799618048
