username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CNBC;2017-01-14 15:06;14;14;"Three new iPads to jumpstart Apple's business this spring, top analyst says http://cnb.cx/2ibv3Js";;;;"820406872004063234";https://twitter.com/CNBC/status/820406872004063234
gingerdr;2017-01-14 14:46;7;4;"In Apple's backyard, iPads ignite furor in schools http://www.mercurynews.com/2016/12/13/in-apples-backyard-ipads-ignite-furor-in-schools/ … via @ mercnews";;@;;"820401857008959492";https://twitter.com/gingerdr/status/820401857008959492
arne_henkes;2017-01-14 13:55;0;1;"Erst ausgelacht, dann zu spät im Handel - trotzdem lässt sich das Thema # AirPods für Apple ganz ordentlich an. https://techcrunch.com/2017/01/11/apple-is-already-winning-the-wireless-headphones-market-with-airpods/amp/ …pic.twitter.com/Ry7PqxpXn5";;;#;"820388778871324673";https://twitter.com/arne_henkes/status/820388778871324673
robertpelikan;2017-01-14 13:48;0;0;"Neuer Autopilot-Chef: Swift-Erfinder Chris Lattner verlässt Apple für Tesla http://buff.ly/2iZW4yc  via @ wersm";;@;;"820387231424774145";https://twitter.com/robertpelikan/status/820387231424774145
TechCrunch;2017-01-14 13:39;122;111;"Apple is already winning the wireless headphones market with AirPods http://tcrn.ch/2jsPRuM pic.twitter.com/0C9NU9dBJC";;;;"820384771071180800";https://twitter.com/TechCrunch/status/820384771071180800
dottotech;2017-01-14 13:32;3;2;"Apple's Macs were the biggest losers of the PC industry in 2016 http://read.bi/2j6spng pic.twitter.com/AdXRChs7Bq";;;;"820382996586958849";https://twitter.com/dottotech/status/820382996586958849
absurdistwords;2017-01-14 13:08;21;78;"We wouldn't be tsking at poor people about their eating habits if apple juice was the top buy And yet... http://www.npr.org/sections/thesalt/2014/06/09/319230765/fruit-juice-vs-soda-both-beverages-pack-in-sugar-and-health-risk …";;;;"820377011768147973";https://twitter.com/absurdistwords/status/820377011768147973
davidhogben;2017-01-14 12:45;3;6;"Donald Trump seems to be the apple that didn't fall far from the tree. https://www.washingtonpost.com/news/the-fix/wp/2016/02/28/in-1927-donald-trumps-father-was-arrested-after-a-klan-riot-in-queens/ …";;;;"820371195912712195";https://twitter.com/davidhogben/status/820371195912712195
Variety;2017-01-14 12:34;14;30;"Jimmy Iovine Talks HBO Dr. Dre Documentary, Apple Music and Getting Fired by Foghat http://bit.ly/2jko6qC";;;;"820368435658051584";https://twitter.com/Variety/status/820368435658051584
TechCrunch;2017-01-14 12:06;30;49;"Apple’s first AirPods ad reminds me of the iPod ads http://tcrn.ch/2jjaLPQ  by @ romaindilletpic.twitter.com/TM6FR3NnLL";;@;;"820361430742499330";https://twitter.com/TechCrunch/status/820361430742499330
JobSearchTech;2017-01-14 11:50;192;200;"via @ JobSearchNorway http://www.jobsearch.no/english/ # jobs # tech # Apple didn’t just make # phones better—it remade themhttps://www.wired.com/2017/01/tesla-snatching-apples-stars-make-new-apple/ …";;@;# # # #;"820357374405988353";https://twitter.com/JobSearchTech/status/820357374405988353
DRUDGE_REPORT;2017-01-14 11:37;16;21;"Iovine Addresses APPLE Music Expansion... http://drudge.tw/2jkq2PZ";;;;"820354093537337344";https://twitter.com/DRUDGE_REPORT/status/820354093537337344
FoxBusiness;2017-01-14 11:20;4;5;"The second time's the charm: # Apple AirPods sprint out of the gate http://fxn.ws/2ipFJkN";;;#;"820349770699051009";https://twitter.com/FoxBusiness/status/820349770699051009
TheNextWeb;2017-01-14 10:53;22;33;"Apple set to take on Hollywood with 'Westworld' caliber TV shows http://tnw.me/LbsHX4Y pic.twitter.com/nfGwWoHh7U";;;;"820343034034405381";https://twitter.com/TheNextWeb/status/820343034034405381
jbgoff;2017-01-14 08:22;9;6;"Fred Trump actually was...https://www.washingtonpost.com/news/the-fix/wp/2016/02/28/in-1927-donald-trumps-father-was-arrested-after-a-klan-riot-in-queens/?utm_term=.888ed973a8c6 … Apple doesn't fall too far from the tree.";;;;"820305147951726592";https://twitter.com/jbgoff/status/820305147951726592
vrobserver;2017-01-14 07:24;4;2;"Love a good debate: Apple's AR glasses: Scoble vs Munster debate http://www.cnbc.com/2017/01/13/apple-augmented-reality-glasses-gene-munster-vs-robert-scoble.html … @ MsABalakrishnan # AR # Tech # apple";;@;# # #;"820290539471982592";https://twitter.com/vrobserver/status/820290539471982592
ScottWilliams;2017-01-14 15:45;0;3;"The iPhone 7 may not be selling as well as Apple hoped http://ow.ly/rl9y5085mhj";;;;"820416522665467904";https://twitter.com/ScottWilliams/status/820416522665467904
NYTStyles;2017-01-14 15:27;3;5;". @ maureendowd: "The age of Apple is over." @ peterthiel: "Confirm." http://nyti.ms/2itVKct pic.twitter.com/rRheAhJcQE";;@ @;;"820411945715167233";https://twitter.com/NYTStyles/status/820411945715167233
sozoartists;2017-01-14 15:13;7;2;"@ LILBUCKDALEGEND is pure gold in @ Apple's first # AirPods ad! http://ow.ly/jJIp3080BUr  via @ Mashable. cc: @ JonBoogz # SOZOwithus";;@ @ @ @;# #;"820408631158042624";https://twitter.com/sozoartists/status/820408631158042624
MalwareJake;2017-01-14 15:11;0;3;"How is this a case? Is Apple required to create market for its products? Also seems revenge for encryption backdoor. http://mobile.reuters.com/article/idUSKBN14W2VH …";;;;"820408071574798336";https://twitter.com/MalwareJake/status/820408071574798336
lrod9999;2017-01-14 15:10;1;2;"How # Amazon innovates in ways that # Google and # Apple can't @ vox http://ow.ly/1uUs307xXP3 # innovation";;@;# # # #;"820407709963010049";https://twitter.com/lrod9999/status/820407709963010049
ebalino;2017-01-14 14:07;1;4;"Tesla Is Snatching Apple’s Stars to Make Itself the New Apple https://www.wired.com/2017/01/tesla-snatching-apples-stars-make-new-apple/ …";;;;"820391936532082688";https://twitter.com/ebalino/status/820391936532082688
srossignol;2017-01-14 13:44;1;3;"Apple is already winning the wireless headphones market with AirPods http://tcrn.ch/2jsPRuM pic.twitter.com/bRhfX9Pdo4";;;;"820386118885588994";https://twitter.com/srossignol/status/820386118885588994
potluckconsult;2017-01-14 12:57;0;2;"# Russia Asks Apple, Google to Remove # LinkedIn From App Stores http://buff.ly/2jh2jQS @ Gadgets360 @ LinkedIn # SocialNetworkingpic.twitter.com/0MAyJRj0pn";;@ @;# # #;"820374182349438976";https://twitter.com/potluckconsult/status/820374182349438976
UCWNews;2017-01-14 12:38;0;3;"# UCWRadio Jimmy Iovine Talks HBO Dr. Dre Documentary, Apple Music and Getting Fired by Foghat http://dlvr.it/N6QtYN # filmfestival # news";;;# # #;"820369428818690048";https://twitter.com/UCWNews/status/820369428818690048
_drudgereport_;2017-01-14 11:37;0;1;"# Iovine # Addresses # APPLE Music Expansion... 'Going to do whatever hits pop culture smack on nose'... http://www.hollywoodreporter.com/live-feed/jimmy-iovine-apple-music-expansion-reports-964383 …";;;# # #;"820354117596053507";https://twitter.com/_drudgereport_/status/820354117596053507
ChanPerco;2017-01-14 10:12;3;1;"Apple veut se lancer dans la création de contenus originaux pour la télé via @ MashableFR http://buff.ly/2jFYn8L pic.twitter.com/pHCM9o0dVF";;@;;"820332688062222341";https://twitter.com/ChanPerco/status/820332688062222341
SteveBoese;2017-01-14 05:59;5;2;"Amazon Echo vs. Google Home vs. Microsoft Cortana vs. Apple Siri - Business Insider http://ow.ly/Mr9t30802DY # HRTech # HRHappyHour";;;# #;"820269194570829824";https://twitter.com/SteveBoese/status/820269194570829824
businessinsider;2017-01-14 05:30;19;24;"Why Amazon's Echo is totally dominating — and what Google, Microsoft, and Apple can do http://read.bi/2jO78BQ pic.twitter.com/vufrQqmyjD";;;;"820261890781757441";https://twitter.com/businessinsider/status/820261890781757441
CNET;2017-01-14 05:25;23;25;"App Store users can bring antitrust lawsuit against Apple http://cnet.co/2jitoTN pic.twitter.com/pzJ751UkLs";;;;"820260440232095744";https://twitter.com/CNET/status/820260440232095744
net_seo;2017-01-14 05:21;0;0;"Korg Gadget springt von iOS auf den Mac: Korg dominiert zunehmend den Einstiegsbereich für… http://dlvr.it/N6JfQs # aax # app # apple";;;# # #;"820259445556985856";https://twitter.com/net_seo/status/820259445556985856
JobSearchTech;2017-01-14 04:07;194;195;"via @ JobSearchNorway http://www.jobsearch.no/english/ # jobs # Greenpeace, # Apple is the greenest # tech company in the worldhttp://read.bi/2ixWCKU";;@;# # # #;"820240891571007489";https://twitter.com/JobSearchTech/status/820240891571007489
JobSearchTech;2017-01-14 03:53;189;204;"via @ JobSearchNorway http://www.jobsearch.no/english/ # jobs # tech # mobile # iPhone8 # Apple Loop: New # iPhone 8 Leakhttp://www.forbes.com/sites/ewanspence/2017/01/13/apple-news-headlines-iphone-8-leak-rumor-macbook-pro-battery/#70a2899a4c2b …";;@;# # # # # # #70a2899a4c2b;"820237433086296064";https://twitter.com/JobSearchTech/status/820237433086296064
futureshift;2017-01-14 03:16;17;26;"Critics be damned, @ Apple's AirPods are dominating wireless headphone sales: http://on.mash.to/2ipdjav  via @ lanceulanoffpic.twitter.com/Al7xmC27NC";;@ @;;"820228034032795649";https://twitter.com/futureshift/status/820228034032795649
MeltwaterDACH;2017-01-14 03:02;0;0;"# Apple und # Carl Zeiss sollen an # Augmented-Reality-Brille arbeiten – Vorstellung 2017 möglich @ t3nhttp://bit.ly/2jD56EG";;@;# # #;"820224690048352256";https://twitter.com/MeltwaterDACH/status/820224690048352256
businessinsider;2017-01-14 01:51;21;36;"Early photos of life at Apple with Steve Jobs, from the company's first few employees http://read.bi/2jPjXfc pic.twitter.com/myGpIMB57D";;;;"820206783008477185";https://twitter.com/businessinsider/status/820206783008477185
schuessler_c;2017-01-14 01:38;1;0;"Energiebilanz der # Tech-Konzerne: Greenpeace: @ Apple Spitzenreiter bei Nutzung erneuerbarer Energien @ tagesspiegelhttp://www.tagesspiegel.de/wirtschaft/energiebilanz-der-tech-konzerne-greenpeace-apple-spitzenreiter-bei-nutzung-erneuerbarer-energien/19232172.html …";;@ @;#;"820203367704231938";https://twitter.com/schuessler_c/status/820203367704231938
WIRED_Germany;2017-01-14 01:20;0;1;"Der # Swift-Macher wechselt von # Apple zu @TeslaMotors → http://bit.ly/SwiftzuTesla pic.twitter.com/OtOUX2CKUN";;@TeslaMotors;# #;"820198829140152320";https://twitter.com/WIRED_Germany/status/820198829140152320
ChriZN_2010;2017-01-14 01:07;0;0;"IT-Sicherheit bei Apple - " # Pegasus" - der große Angriff auf das iPhone # cybersecurity # crackinghttp://buff.ly/2imlgSA";;;# # #;"820195721769062401";https://twitter.com/ChriZN_2010/status/820195721769062401
CNNnews18;2017-01-14 00:35;16;49;"Apple CEO @ tim_cook thanks @ salim_merchant on Twitter for spreading the love for Apple Airpods. http://www.news18.com/news/tech/apple-airpods-tim-cook-just-thanked-salim-merchant-heres-why-1335698.html …";;@ @;;"820187447610863616";https://twitter.com/CNNnews18/status/820187447610863616
TVGroove;2017-01-14 00:20;28;113;"「カープール・カラオケ」、Apple Musicでシリーズ化！ アリアナ・グランデ、ジョン・レジェンド、アリシア・キーズらがホストに ★詳しくはコチラ↓↓↓ http://bit.ly/2j2egda";;;;"820183701573271552";https://twitter.com/TVGroove/status/820183701573271552
QuovadisRnf;2017-01-13 22:14;1;0;"# Apple-Patent: Gelöchertes OLED soll gläserne Smartphones ermöglichen - Golem.de http://www.golem.de/news/apple-patent-geloechertes-oled-soll-glaeserne-smartphones-ermoeglichen-1701-125555.amp.html …";;;#;"820152194884370433";https://twitter.com/QuovadisRnf/status/820152194884370433
ForbesTech;2017-01-13 19:00;25;17;"The latest leaks on the iPhone 8 suggest Apple could have a new battery strategy http://on.forbes.com/60178PhiF pic.twitter.com/sNtr70Qk60";;;;"820103148383703040";https://twitter.com/ForbesTech/status/820103148383703040
folha;2017-01-13 18:00;21;106;"Apple estuda produzir séries e filmes próprios como o Netflix http://bit.ly/2jeRz5G pic.twitter.com/1xeqg9Gevh";;;;"820088048952057856";https://twitter.com/folha/status/820088048952057856
trentlapinski;2017-01-13 17:53;0;4;"A Hacker Just Proved That Apple May Have Been Right About the F.B.I. | Vanity Fair http://www.vanityfair.com/news/2017/01/a-hacker-just-proved-that-apple-may-have-been-right-about-the-fbi …";;;;"820086359381528576";https://twitter.com/trentlapinski/status/820086359381528576
gcitytimes;2017-01-13 17:52;1;2;"Apple, Facebook and Google, as well as relative newcomer Switch, are leading the way w http://cnb.cx/2jOdi5c ...pic.twitter.com/cwaLnKhbLz";;;;"820086190166642688";https://twitter.com/gcitytimes/status/820086190166642688
clickandywood;2017-01-13 17:45;0;1;"Running with the Apple Watch Nike+ https://techcrunch.com/2016/11/18/running-with-the-apple-watch-nike/?ncid=rss&utm_source=Twitter&utm_medium=social&utm_campaign=clickandywood&utm_content=Articles …pic.twitter.com/PgSCgJch5p";;;;"820084444824530944";https://twitter.com/clickandywood/status/820084444824530944
jenrgy;2017-01-13 17:45;0;1;"Apple’s new TV app goes live on Apple TV, iPhone and iPad - http://jenr.gy/2hjTYup";;;;"820084344928817157";https://twitter.com/jenrgy/status/820084344928817157
danhyder;2017-01-13 17:01;1;2;"Tesla Is Snatching Apple's Stars to Make Itself the New Apple | WIRED $ TSLAhttps://www.wired.com/2017/01/tesla-snatching-apples-stars-make-new-apple/ …";;;;"820073322503434240";https://twitter.com/danhyder/status/820073322503434240
brewhouse;2017-01-13 17:00;0;1;"Apple Might Soon Start Producing Original TV Shows Like Netflix https://www.buzzfeed.com/blakemontgomery/apple-streaming-original-tv-shows?utm_term=.txDnq8z72#.xjQZKXvM2 …pic.twitter.com/05DERNObZN";;;#;"820072953127833600";https://twitter.com/brewhouse/status/820072953127833600
