username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MOApp;2016-09-24 11:04;2;0;"Apple will Sicherheitslücken von OS X El Capitan nicht mehr schließen http://t3n.de/news/apple-osx-elcapitan-sicherheitsluecken-749262/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-buttons … via @ t3n";;@;;"779743449067159552";https://twitter.com/MOApp/status/779743449067159552
PrabinFrancis;2016-09-24 10:13;0;1;"GfK Issues Mysterious Report Slamming Apple IPhone Sales In Europe, Apple Shares Drop - Forbes: ForbesGfK Iss... http://tinyurl.com/gsesefo";;;;"779730578513866752";https://twitter.com/PrabinFrancis/status/779730578513866752
c4t3r;2016-09-24 16:06;0;0;"Monsterjagd mit mehreren Wearables: Pokémon Go Plus und Apple Watch in Kombination http://buff.ly/2dicOxN";;;;"779819205352910848";https://twitter.com/c4t3r/status/779819205352910848
EbbeSand;2016-09-24 13:50;0;1;"Ist das schlecht... # Apple will Sicherheitslücken von OS X El Capitan nicht mehr schließen http://t3n.de/news/apple-osx-elcapitan-sicherheitsluecken-749262/ …";;;#;"779784997838413824";https://twitter.com/EbbeSand/status/779784997838413824
iphone_talk;2016-09-24 10:22;0;0;"GfK Issues Mysterious Report Slamming Apple IPhone Sales In Europe, Apple Shares Drop - Forbes: ForbesGfK Iss... http://bit.ly/2dpEFw7";;;;"779732797883723776";https://twitter.com/iphone_talk/status/779732797883723776
t3n;2016-09-24 09:40;4;2;"Apple will Sicherheitslücken von OS X El Capitan nicht mehr schließen http://t3n.de/news/apple-osx-elcapitan-sicherheitsluecken-749262/ …pic.twitter.com/Ec07ejvVMo";;;;"779722259267190785";https://twitter.com/t3n/status/779722259267190785
heiseonline;2016-09-24 07:26;4;2;"Monsterjagd mit mehreren Wearables: Pokémon Go Plus und Apple Watch in Kombination https://www.heise.de/newsticker/meldung/Monsterjagd-mit-mehreren-Wearables-Pokemon-Go-Plus-und-Apple-Watch-in-Kombination-3331152.html … # Nintendo # AugmentedReality";;;# #;"779688364828131328";https://twitter.com/heiseonline/status/779688364828131328
lucysecurity;2016-09-24 02:30;0;0;"Endlich: iOS 10 und macOS Sierra: Apple schneidet alte Security-Zöpfe ab http://www.heise.de/security/meldung/iOS-10-und-macOS-Sierra-Apple-schneidet-alte-Security-Zoepfe-ab-3320109.html?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …pic.twitter.com/APNfMrlpQy";;;;"779613859208454144";https://twitter.com/lucysecurity/status/779613859208454144
HuffPost;2016-09-24 01:29;49;108;"Bill Maher rips Apple for releasing new iPhones every year by @ lee_moran http://huff.to/2cKt9dC pic.twitter.com/2wdYTeYNI3";;@;;"779598532831510528";https://twitter.com/HuffPost/status/779598532831510528
TechCrunch;2016-09-24 00:54;25;41;"Weekly Roundup: Apple’s auto rumors, GoPro’s new devices and CZI’s $3B pledge http://tcrn.ch/2d4qFqn";;;;"779589706480771072";https://twitter.com/TechCrunch/status/779589706480771072
robertpelikan;2016-09-24 00:12;2;0;"„Google Glass“ aus Cupertino in der Mache – Apple stellt weitere VR- und AR-Profis ein http://buff.ly/2cBQ64U  via @ wersm";;@;;"779579120422424576";https://twitter.com/robertpelikan/status/779579120422424576
schusterxxl;2016-09-23 23:47;0;0;"Mit dem Update funktionieren die Foto-Backups in die # iCloud auch wieder iOS 10.0.2: # Apple bügelt erste Fehler aus http://www.heise.de/mac-and-i/meldung/iOS-10-0-2-Apple-buegelt-erste-Fehler-aus-3331081.html …";;;# #;"779573049871962112";https://twitter.com/schusterxxl/status/779573049871962112
business;2016-09-23 23:38;33;32;"Apple is pressing ahead on developing a smart-home device comparable to Amazon's Echo http://bloom.bg/2cufmfi pic.twitter.com/kqwLw15im4";;;;"779570612750716928";https://twitter.com/business/status/779570612750716928
