username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
futureshift;2016-05-04 16:42;16;10;"Apple's best hope in India is to sell refurbished iPhones, and it's not looking good: http://on.mash.to/24s9wzy";;;;"728006968397443072";https://twitter.com/futureshift/status/728006968397443072
nytimesbusiness;2016-05-04 16:32;8;12;"Are Apple's best days ahead, as Tim Cook insists? Not unless things change, says @ fmanjoo http://nyti.ms/1SYrLnO pic.twitter.com/gEFnJHPkws";;@;;"728004298806808576";https://twitter.com/nytimesbusiness/status/728004298806808576
EconBizFin;2016-05-04 16:27;24;15;"Will Apple will ever have another product as successful as the iPhone? http://econ.st/26SAjE2";;;;"728003174129340416";https://twitter.com/EconBizFin/status/728003174129340416
CNNEE;2016-05-04 16:21;69;73;"¿Qué necesita Apple para levantarse otra vez? http://cnn.it/1X9kAMr pic.twitter.com/Sds8eTcv20";;;;"728001620185853952";https://twitter.com/CNNEE/status/728001620185853952
businessinsider;2016-05-04 16:06;26;26;"Apple bought at least 3 companies in the past year that nobody knows about http://read.bi/1ZeKvkr pic.twitter.com/7CRaobSSGh";;;;"727997827884802052";https://twitter.com/businessinsider/status/727997827884802052
VentureBeat;2016-05-04 15:55;15;11;"Apple Pay is reportedly coming to the Web http://onvb.co/EhSTdbn pic.twitter.com/eepSkDwWZR";;;;"727995176719888384";https://twitter.com/VentureBeat/status/727995176719888384
guardian;2016-05-04 15:50;34;58;"Apple Music is being overhauled? Good - here's what it needs to do http://trib.al/BeLEwGz";;;;"727993893204168704";https://twitter.com/guardian/status/727993893204168704
TheNextWeb;2016-05-04 15:40;16;13;"Report: Apple Music will be completely overhauled at WWDC 2016 http://tnw.me/caDO972 pic.twitter.com/7hy2maFDgi";;;;"727991237798723584";https://twitter.com/TheNextWeb/status/727991237798723584
Inc;2016-05-04 15:15;27;17;"Has Apple Lost Its Insanely Innovative Edge? @ yoramhttp://bit.ly/1VKav9p";;@;;"727985081994850305";https://twitter.com/Inc/status/727985081994850305
bbcmundo;2016-05-04 15:04;27;20;"La compañía china que le ganó a Apple el derecho a usar la marca iPhone http://bbc.in/1q17yDi pic.twitter.com/lJfOSAUJBg";;;;"727982297237098496";https://twitter.com/bbcmundo/status/727982297237098496
Nina_Trentmann;2016-05-04 14:44;0;0;"Star-Analyst Ming-Chi Kuo - Warum Apple das Schlimmste noch vor sich hat http://www.welt.de/wirtschaft/webwelt/article155028107/Warum-Apple-das-Schlimmste-noch-vor-sich-hat.html … via @ welt";;@;;"727977217096097792";https://twitter.com/Nina_Trentmann/status/727977217096097792
ForbesTech;2016-05-04 14:40;25;58;"How will the Harriet Tubman $20 bill fare in the Apple Pay era? http://onforb.es/1pYL068 pic.twitter.com/OE5RSgyjhN";;;;"727976098013777924";https://twitter.com/ForbesTech/status/727976098013777924
CNNMoney;2016-05-04 14:35;24;28;"Apple has killed one of Steve Jobs' favorite projects from 1996 http://cnnmon.ie/1q0Sjdx  via @ DavidGoldmanCNNpic.twitter.com/bK4fjd7JFK";;@;;"727974860073381888";https://twitter.com/CNNMoney/status/727974860073381888
AristeguiOnline;2016-05-04 14:20;34;52;"Apple perdió la exclusividad de la marca iPhone en China http://bit.ly/1SYr4uL";;;;"727971099695300609";https://twitter.com/AristeguiOnline/status/727971099695300609
bbcmundo;2016-05-04 14:08;18;24;"El multimillonario que dio la espalda a Apple al vender las acciones que tenía en la empresa http://bbc.in/1SNqvF2 pic.twitter.com/SpjoUIBOb8";;;;"727968239968501766";https://twitter.com/bbcmundo/status/727968239968501766
ForTheWin;2016-05-04 13:26;13;22;"Eli Apple's mom: 'You're an unemployed college dropout. You will not be on TV with a Rolex.' http://ftw.usatoday.com/2016/05/eli-apple-annie-apple-rolex-draft-nfl-story-sports-illustrated …pic.twitter.com/ZEWZi4nn0R";;;;"727957699535765510";https://twitter.com/ForTheWin/status/727957699535765510
AUTHADA_GmbH;2016-05-04 16:51;0;0;"Star-Analyst Ming-Chi Kuo - Warum Apple das Schlimmste noch vor sich hat http://www.welt.de/wirtschaft/webwelt/article155028107/Warum-Apple-das-Schlimmste-noch-vor-sich-hat.html … via @ welt";;@;;"728009214443016192";https://twitter.com/AUTHADA_GmbH/status/728009214443016192
SAI;2016-05-04 16:36;18;13;"Apple bought at least 3 companies in the past year that nobody knows about http://read.bi/1ZeKvkr pic.twitter.com/gQESXqglrb";;;;"728005496456806401";https://twitter.com/SAI/status/728005496456806401
Telegraph;2016-05-04 15:44;18;7;"Apple loses battle with handbag maker over iPhone trademark in China http://www.telegraph.co.uk/technology/2016/05/04/apple-loses-battle-with-handbag-maker-over-iphone-trademark-in-c/?utm_medium=Social&utm_source=Twitter&utm_campaign=Echobox&utm_term=Autofeed#link_time=1462357158 …pic.twitter.com/yZxcrFruo0";;;#link_time;"727992213456752640";https://twitter.com/Telegraph/status/727992213456752640
guardiantech;2016-05-04 15:14;20;12;"Apple Music is being overhauled? Good - here's what it needs to do http://d.gu.com/LDWPX9";;;;"727984667933048832";https://twitter.com/guardiantech/status/727984667933048832
GlenGilmore;2016-05-04 14:58;11;14;"You can now control # Bentley's new SUV from an Apple watch # Wearables # IoT # luxury http://www.businessinsider.com/bentley-bentayga-apple-watch-2016-5 …pic.twitter.com/FvTTEKKaD9";;;# # # #;"727980693247168513";https://twitter.com/GlenGilmore/status/727980693247168513
itmedia_news;2016-05-04 14:52;12;17;"Apple、元Google X→Nestの松岡陽子氏をヘルスケア幹部として採用 http://bit.ly/1T2gea6 pic.twitter.com/X1XiqGfzYw";;;;"727979163160698881";https://twitter.com/itmedia_news/status/727979163160698881
nytimestech;2016-05-04 14:42;5;4;"Comparing Apple, Google and Samsung's mobile wallets http://nyti.ms/1VKwixR pic.twitter.com/iC7KMczRlJ";;;;"727976624071782400";https://twitter.com/nytimestech/status/727976624071782400
SkyNews;2016-05-04 13:59;25;25;"Apple has lost a legal battle to stop leather goods company in China from using the phrase "iPhone" on its products http://trib.al/RrhOGAU";;;;"727965825177690113";https://twitter.com/SkyNews/status/727965825177690113
