username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Bitcoin;2016-05-07 16:55;5;3;"Apple Pay, Bitcoin no match for Tubman's bill http://bit.ly/1QwTM1d";;;;"729097255584710656";https://twitter.com/Bitcoin/status/729097255584710656
nytimesbusiness;2016-05-07 16:47;4;8;"Podcasts are surging, but producers fear Apple isn't really listening http://nyti.ms/1q5Agmt pic.twitter.com/8FRtydT8Ev";;;;"729095223251505152";https://twitter.com/nytimesbusiness/status/729095223251505152
futureshift;2016-05-07 16:30;11;7;"Apple and Facebook team up to help you honor mom on Mother's Day http://on.mash.to/1q6pcWn pic.twitter.com/XNK3Q7IHB7";;;;"729090973913985024";https://twitter.com/futureshift/status/729090973913985024
GizmodoBR;2016-05-07 16:20;0;14;"Google, Apple, Twitter e Microsoft se preparam para as Olimpíadas do Rio http://gizmodo.uol.com.br/empresas-tecnologia-olimpiadas-rio/ …pic.twitter.com/S4YlEUiVe7";;;;"729088447751852032";https://twitter.com/GizmodoBR/status/729088447751852032
myakzan;2016-05-07 16:09;2;1;"Apple links up with Fac... http://twib.in/l/65XGzyRxeypE  via @ myakzan # innovation # ecommerce | https://twibble.io pic.twitter.com/8Ru63EcvX5";;@;# #;"729085863225753600";https://twitter.com/myakzan/status/729085863225753600
itmedia_news;2016-05-07 16:06;15;17;"「Apple Music」の大幅アップデート、WWDCで発表され今秋リリースか http://bit.ly/1T4DFMX pic.twitter.com/FzSrFakJyh";;;;"729085102446157825";https://twitter.com/itmedia_news/status/729085102446157825
hedgefundclone;2016-05-07 15:53;5;6;"Apple should buy Tesla — and make Elon Musk CEO http://on.mktw.net/1TfMjFj";;;;"729081687959871488";https://twitter.com/hedgefundclone/status/729081687959871488
WearableGearHQ;2016-05-07 15:43;5;1;"Fitbit Blaze is beating Apple Watch on Amazon # wearabletech # IoT http://webogi.com/zdAk1h pic.twitter.com/wV1VMs4Npn";;;# #;"729079301858050048";https://twitter.com/WearableGearHQ/status/729079301858050048
CNET;2016-05-07 15:40;25;21;"What Apple Music can learn from Tidal http://cnet.co/1SSVpff pic.twitter.com/vNcSuGiMQ8";;;;"729078369757827072";https://twitter.com/CNET/status/729078369757827072
WSJTech;2016-05-07 15:07;7;1;"Apple is petitioning to sell refurbished iPhones in India http://on.wsj.com/1q6l7RZ";;;;"729070168614305792";https://twitter.com/WSJTech/status/729070168614305792
CNET;2016-05-07 15:00;24;25;"Apple to examine iPhone of Florida teens lost at sea http://cnet.co/1T3bw97 pic.twitter.com/Nj20HGzXy3";;;;"729068356532379648";https://twitter.com/CNET/status/729068356532379648
michael_voss;2016-05-07 14:30;0;0;"Bürgermeister von Cupertino: Apple soll Verantwortung übernehmen Barry Chang fordert den iPhone-Hersteller auf,... http://fb.me/x23bmvCO";;;;"729060771787882497";https://twitter.com/michael_voss/status/729060771787882497
CNET;2016-05-07 14:20;36;33;"The Apple Watch re-reviewed: One year on, is it worth buying yet? http://cnet.co/1TsZWky pic.twitter.com/0BPKXaTVwz";;;;"729058236486275073";https://twitter.com/CNET/status/729058236486275073
ForbesInvestor;2016-05-07 15:50;1;3;"Going into 2016, Carl Icahn’s biggest position by far was Apple. No more. http://onforb.es/1OgNR0y pic.twitter.com/SD8ft7DLeQ";;;;"729080875598622721";https://twitter.com/ForbesInvestor/status/729080875598622721
Thomas_Wilckens;2016-05-07 15:00;0;0;"Apple brings in ex-Googler and robotics expert Yoky Matsuoka to work on Healthkit # DigitalHealth # PrecisionMedicinehttp://tcrn.ch/1NmRCa0";;;# #;"729068357094379521";https://twitter.com/Thomas_Wilckens/status/729068357094379521
urbanjibaro;2016-05-07 14:54;2;3;"Podcasts Surge, but Producers Fear Apple Isn’t Listening http://nyti.ms/1O5ViwM  cc: @ rayspodcast @ logratudream";;@ @;;"729066956071022594";https://twitter.com/urbanjibaro/status/729066956071022594
jmsierra;2016-05-07 14:38;1;2;"# Health # Disruption: New Apple # app launches in Britain that pays people to get # fit http://buff.ly/1Tvc9VU # innovation # mobile";;;# # # # # #;"729062762878521344";https://twitter.com/jmsierra/status/729062762878521344
engadget;2016-05-07 14:35;37;31;"Apple holds talks on the future of podcasts http://engt.co/1Zru2JG pic.twitter.com/hnCm9w5s0S";;;;"729062107954712579";https://twitter.com/engadget/status/729062107954712579
jottes;2016-05-07 14:16;4;5;"Apple nimmt in USA Kredite auf, statt Gewinne aus dem Ausland einzuführen. Schulden sind billiger als Steuern zahlen http://www.heise.de/newsticker/meldung/Buergermeister-von-Cupertino-Apple-soll-Verantwortung-uebernehmen-3198507.html …";;;;"729057340507475968";https://twitter.com/jottes/status/729057340507475968
AlexJamesFitz;2016-05-07 13:21;8;19;"Insane that Apple doesn't give podcasters detailed data about listener habits. No wonder NPR One exists. http://www.nytimes.com/2016/05/08/business/media/podcasts-surge-apple.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …";;;;"729043516773543937";https://twitter.com/AlexJamesFitz/status/729043516773543937
TechCrunch;2016-05-07 13:18;69;32;"Apple's new site lets you create a custom "Shot on iPhone" ad for Mother's Day http://tcrn.ch/273omLM  by @ fitztepper";;@;;"729042679405916160";https://twitter.com/TechCrunch/status/729042679405916160
rrhoover;2016-05-07 12:16;30;82;"Podcasts Surge, but Producers Fear Apple Isn’t Listening: http://mobile.nytimes.com/2016/05/08/business/media/podcasts-surge-apple.html … via @ Corleyhpic.twitter.com/8k14j3xwK9";;@;;"729027216269402112";https://twitter.com/rrhoover/status/729027216269402112
Inc;2016-05-07 11:35;20;33;"What everyone can (and should) learn from Apple about retaining staff @ staceycavhttp://bit.ly/1TqfV2W";;@;;"729016931819343874";https://twitter.com/Inc/status/729016931819343874
Inc;2016-05-07 11:16;78;76;"What Drake's deals with Apple and Snapchat teach us about marketing today @ NicolasCole77 http://bit.ly/1SXl3OZ pic.twitter.com/syweYUp1Mg";;@;;"729012020461371394";https://twitter.com/Inc/status/729012020461371394
Techmeme;2016-05-07 11:16;22;22;"Apple recently met with top podcasters as concerns grow about its commitment to the medium http://www.nytimes.com/2016/05/08/business/media/podcasts-surge-apple.html …http://www.techmeme.com/160507/p7#a160507p7 …";;;#a160507p7;"729012017130930176";https://twitter.com/Techmeme/status/729012017130930176
CNET;2016-05-07 11:00;21;20;"Tim Cook: Recent Apple earnings no reason to panic http://cnet.co/2717llv pic.twitter.com/5i6YSNlouf";;;;"729007950321352705";https://twitter.com/CNET/status/729007950321352705
koblin;2016-05-07 09:49;14;22;"Podcasts will be hits or DOA depending on the whims of an Apple employee named Steve. Great @ jwherrman piecehttp://mobile.nytimes.com/2016/05/08/business/media/podcasts-surge-apple.html?smid=tw-share&referer= …";;@;;"728990023857623041";https://twitter.com/koblin/status/728990023857623041
tgoecke;2016-05-07 09:31;0;0;"Apple und SAP verbünden sich http://www.gruenderszene.de/allgemein/sap-apple-kooperation … via @ gruenderszene";;@;;"728985661076844544";https://twitter.com/tgoecke/status/728985661076844544
businessinsider;2016-05-07 09:17;28;21;"Eddy Cue had a closed door meeting with podcasters frustrated with Apple http://read.bi/272UAXs pic.twitter.com/ZeRR1GY7Xu";;;;"728982166386937856";https://twitter.com/businessinsider/status/728982166386937856
mac_and_i;2016-05-07 07:41;2;2;"Bürgermeister von Cupertino: Apple soll Verantwortung übernehmen http://www.heise.de/mac-and-i/meldung/Buergermeister-von-Cupertino-Apple-soll-Verantwortung-uebernehmen-3198507.html … # Apple";;;#;"728957840304508928";https://twitter.com/mac_and_i/status/728957840304508928
softonic_de;2016-05-07 07:13;0;0;""Apple hat meine Musik gestohlen" http://buff.ly/23uC7P1";;;;"728950805651435520";https://twitter.com/softonic_de/status/728950805651435520
SEMrushDE;2016-05-07 06:03;0;1;"Wooow!Apple und SAP wollen in Zukunft eng miteinander zusammenarbeiten! http://t3n.de/news/apple-sap-partnerschaft-703560/ … via @ t3n # Apple # SAPpic.twitter.com/9zuo4hG92o";;@;# #;"728933201570369536";https://twitter.com/SEMrushDE/status/728933201570369536
sternde;2016-05-07 06:00;3;10;"Apple Music wird günstiger: Studenten zahlen ab sofort nur noch die Hälfte. http://www.stern.de/6837966  /tsypic.twitter.com/A9aPyncKTN";;;;"728932477733986306";https://twitter.com/sternde/status/728932477733986306
redheadronnieb;2016-05-07 05:39;24;34;"Jimmy Iovine is the driving force behind Apple's music streaming service @ joebudden http://www.businessinsider.com/jimmy-iovine-is-the-driving-force-behind-apples-music-streaming-service-2016-5 …pic.twitter.com/sBBiKdcoLW";;@;;"728927336012206080";https://twitter.com/redheadronnieb/status/728927336012206080
TheNextWeb;2016-05-07 03:30;24;20;"Report: Apple Music will be completely overhauled at WWDC 2016 http://tnw.me/sgtptiA pic.twitter.com/Mqyk57oPTX";;;;"728894886485868544";https://twitter.com/TheNextWeb/status/728894886485868544
mashable;2016-05-07 03:19;74;119;"How one teen amassed an 'orchard' of historic Apple products http://on.mash.to/1ZpP1N8 pic.twitter.com/gECmhAfHjI";;;;"728892066579812352";https://twitter.com/mashable/status/728892066579812352
MagisterNavis;2016-05-07 03:11;0;0;"# Apple zeigt dem IT-Saurier # SAP, wie man heute arbeitet. # Coworking # byodhttp://boerse.ard.de/aktien/apple-jetzt-mit-sap100.html …";;;# # # #;"728889871062929408";https://twitter.com/MagisterNavis/status/728889871062929408
AdityaRajKaul;2016-05-07 02:55;44;34;"# Apple elevates Sanjay Kaul as new India head http://m.economictimes.com/articleshow/52154359.cms … Congratulations to the Kashmiri making India proud!";;;#;"728885851497713664";https://twitter.com/AdityaRajKaul/status/728885851497713664
TheNextWeb;2016-05-07 02:49;42;19;"Apple and Google are waging a war for mobile search domination http://tnw.me/K8WPPvh pic.twitter.com/tuWzgQBlnV";;;;"728884335869341696";https://twitter.com/TheNextWeb/status/728884335869341696
