username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
business;2015-03-21 15:31;33;30;"Tesla's revenue windfall: Zero-emissions tax credits http://bloom.bg/1Fm0vuS";;;;"579410135438770176";https://twitter.com/business/status/579410135438770176
CNET;2015-03-21 14:00;52;33;"Tesla's upcoming software update makes it "impossible" to accidentally run out of juice http://cnet.co/199VbfK pic.twitter.com/mVyoqx7Und";;;;"579387084433170432";https://twitter.com/CNET/status/579387084433170432
TomasHerzberger;2015-03-21 13:23;0;0;"Schlechte Zeiten für Autoversicherer: Tesla basically just ignited the driverless car era http://buff.ly/1FQwySs";;;;"579377819874127872";https://twitter.com/TomasHerzberger/status/579377819874127872
FastCompany;2015-03-21 11:49;62;52;""Wanna try insanity mode?" Ben & Jerry's new ice cream truck is a Tesla. I took a test drive: http://f-st.co/dCtT2mq pic.twitter.com/W8ibtO6UKF";;;;"579354041882398720";https://twitter.com/FastCompany/status/579354041882398720
Slate;2015-03-21 09:28;40;27;"Tesla could soon roll out self-driving cars. Whether they're legal is another story: http://slate.me/1xnWHGW pic.twitter.com/A6EsraQLrC";;;;"579318576491982849";https://twitter.com/Slate/status/579318576491982849
arstechnica;2015-03-21 06:03;20;8;"Virgin could take on Tesla with electric car http://ars.to/1FiaUru";;;;"579266969334984704";https://twitter.com/arstechnica/status/579266969334984704
motortalk;2015-03-21 04:31;0;0;"# Tesla-Boss # ElonMusk will # TeslaModelS-Fahrern mit einem Software-Update die # Reichweitenangst nehmenhttp://www.motor-talk.de/news/ein-software-update-gegen-reichweitenangst-t5245671.html …";;;# # # #;"579243813870383104";https://twitter.com/motortalk/status/579243813870383104
nytimes;2015-03-21 03:45;262;188;"Elon Musk says self-driving Tesla cars will be on American roads by this summer http://nyti.ms/1CDgym0";;;;"579232273817546752";https://twitter.com/nytimes/status/579232273817546752
TechCrunch;2015-03-21 03:01;188;118;"The Tesla Model S autopilot mode will only work on highways http://tcrn.ch/1MW5Acg pic.twitter.com/2XW0sFEzaB";;;;"579221191929565184";https://twitter.com/TechCrunch/status/579221191929565184
IngrahamAngle;2015-03-21 01:55;28;19;"Tesla updates software to roll out driverless cars in three months http://rt.com/usa/242733-tesla-models-autopilot-software-update/#.VQ0x5BYP0JQ.twitter …";;;#;"579204626240634880";https://twitter.com/IngrahamAngle/status/579204626240634880
RT_com;2015-03-20 23:26;47;43;"# Tesla to roll out auto-steering software update for Model S in 3-4 months http://on.rt.com/sb5j8e pic.twitter.com/TKxqjp7dgp";;;#;"579167229717192704";https://twitter.com/RT_com/status/579167229717192704
WIRED;2015-03-20 18:16;167;132;"Elon Musk wants to make your Tesla drive itself. That's very cool, but is it legal? http://wrd.cm/199Span pic.twitter.com/hOziQzR597";;;;"579089069730238465";https://twitter.com/WIRED/status/579089069730238465
Forbes;2015-03-20 18:01;62;49;"Tesla offers a glimpse of the future, while the Chevy dealer is more like a drive down memory lane: http://onforb.es/1AwTiRX";;;;"579085264598896640";https://twitter.com/Forbes/status/579085264598896640
ForbesTech;2015-03-21 14:00;23;16;"Tesla may not be able to simply duplicate its U.S. strategy to succeed in China: http://onforb.es/1xjXAAd pic.twitter.com/jNuRPkzQ8P";;;;"579387003550244864";https://twitter.com/ForbesTech/status/579387003550244864
MoisesNaim;2015-03-21 06:52;91;56;". @ elonmusk Says Self-Driving Tesla Cars Will Be in the U.S. by Summer http://nyti.ms/1974JbB";;@;;"579279463260655616";https://twitter.com/MoisesNaim/status/579279463260655616
csmonitor;2015-03-21 06:48;5;6;"Tesla will have self-driving cars on the roads this summer (+video) http://trib.al/tMreEFF";;;;"579278509216030720";https://twitter.com/csmonitor/status/579278509216030720
mashable;2015-03-21 04:10;447;336;"Tesla basically just ignited the driverless car era: http://on.mash.to/1FN3CuB pic.twitter.com/3ApBtMR972";;;;"579238556910104576";https://twitter.com/mashable/status/579238556910104576
TsjeardMast;2015-03-21 03:13;2;5;"# RichardBranson founder of the # VirginGroup consider getting into the # EV business to compete against # Tesla http://money.cnn.com/2015/03/20/autos/branson-electric-car/index.html …";;;# # # #;"579224249992368128";https://twitter.com/TsjeardMast/status/579224249992368128
HuffPost;2015-03-21 02:00;21;17;"Virgin's Richard Branson wants to take on Tesla http://huff.to/1LAYxul";;;;"579205838746832896";https://twitter.com/HuffPost/status/579205838746832896
01net;2015-03-21 01:41;8;4;"Tesla Model S : une mise à jour la rapproche de la voiture autonome http://www.01net.com/editorial/649708/tesla-model-s-une-mise-a-jour-la-rapproche-de-la-voiture-autonome/ …";;;;"579201043789135872";https://twitter.com/01net/status/579201043789135872
RT_America;2015-03-21 01:00;20;11;"# Tesla to roll out software update enabling driverless Model S in three months http://on.rt.com/sb5j8e pic.twitter.com/wjzt4OGvDq";;;#;"579190878276825088";https://twitter.com/RT_America/status/579190878276825088
businessinsider;2015-03-20 23:45;87;71;"Elon Musk says that updated Tesla cars will make it 'impossible to run out of range' http://buff.ly/1HaJ39P pic.twitter.com/FwcAgyzQEK";;;;"579171919188090880";https://twitter.com/businessinsider/status/579171919188090880
tamcgauley;2015-03-20 19:17;1;1;"Self-driving Tesla cars will be in US by summer http://www.bostonglobe.com/business/2015/03/19/elon-musk-says-self-driving-tesla-cars-will-summer/b9ct9ewMwPUYKWwozwG8gI/story.html?event=event25 … via @ BostonGlobe";;@;;"579104461370560513";https://twitter.com/tamcgauley/status/579104461370560513
KiyoKat28;2015-03-20 18:59;0;2;"# Autopilot Engage-- # Tesla cars self-driving by Summer 2015. Software updates provide new experience. http://tinyurl.com/muydvf6 # NYTimes # e8s5u2";;;# # # #;"579099922017984512";https://twitter.com/KiyoKat28/status/579099922017984512
agilminer;2015-03-20 18:14;0;1;"Making headlines today with # tesla and # google :) @ tableau http://bit.ly/1GBcC4m pic.twitter.com/PF7kfTURQP";;@;# #;"579088625670823936";https://twitter.com/agilminer/status/579088625670823936
PeterjNicoll;2015-03-20 17:50;1;3;"“ @ WIRED: Plasma lighting invades Hollywood Nikola Tesla http://wrd.cm/1DGvSzI  pic.twitter.com/UCfDWyWYNN” nice article @ HiveLighting";;@ @;;"579082662578540544";https://twitter.com/PeterjNicoll/status/579082662578540544
sdmoores;2015-03-20 17:41;2;1;"Tesla Makes It Impossible to Run Out of Charge http://abcnews.go.com/Technology/tesla-makes-impossible-run-charge/story?id=29756356 …";;;;"579080399621468160";https://twitter.com/sdmoores/status/579080399621468160
Greattweets2go;2015-03-20 17:15;0;0;"Tesla will have self-driving cars on the roads this summer: Tesla vehicles capable of driving and par... http://binged.it/1DH0h0E # newcars";;;#;"579073766208065538";https://twitter.com/Greattweets2go/status/579073766208065538
i1440;2015-03-20 17:09;0;0;"Tesla updates software to roll out driverless cars in three months: Seeing a Tesla… http://dlvr.it/937H6r # NieuwSpic.twitter.com/uDFCDdwxEq";;;#;"579072202865152001";https://twitter.com/i1440/status/579072202865152001
