username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
HuffPost;2014-02-20 15:55;22;20;"Tesla's CEO has bad news for those who want an "iCar" http://huff.to/1h2qRn6";;;;"436650245775437824";https://twitter.com/HuffPost/status/436650245775437824
MarketWatch;2014-02-20 15:45;25;13;"After Tesla's Q4 results dazzled Wall Street, they say the theme is "seeing is believing": http://on.mktw.net/1gmlQ7b pic.twitter.com/L3JpfuAg3Z";;;;"436647830753931265";https://twitter.com/MarketWatch/status/436647830753931265
FastCompany;2014-02-20 15:21;39;17;"Elon Musk: An Apple-Tesla Merger is "Very Unlikely" http://f-st.co/QGdP6Ws";;;;"436641761583460353";https://twitter.com/FastCompany/status/436641761583460353
Slate;2014-02-20 14:24;17;7;"Are Apple and Tesla about to build an iCar? http://slate.me/1l2DJxH";;;;"436627405508464640";https://twitter.com/Slate/status/436627405508464640
engadget;2014-02-20 14:22;13;13;"Battery production, design modifications delay Tesla's Model X SUV another year http://engt.co/1jTi1vI";;;;"436626831945760769";https://twitter.com/engadget/status/436626831945760769
ForbesTech;2014-02-20 13:11;25;13;"How Tesla keeps crushing the naysayers http://onforb.es/1d6joiQ";;;;"436609120041701376";https://twitter.com/ForbesTech/status/436609120041701376
Inc;2014-02-20 12:26;39;10;". @ Tesla shares jumped after @ ElonMusk confirmed Weds that he met with @ Apple. Inside the mind of this bold innovator:http://bit.ly/1bpieDM";;@ @ @;;"436597764290793473";https://twitter.com/Inc/status/436597764290793473
Tesla;2014-02-20 12:06;226;228;"Tesla named one of @ FastCompany's most innovative companies, and #1 in the Energy industry! http://www.fastcompany.com/most-innovative-companies/2014/industry/energy …pic.twitter.com/UuQxgtMPHd";;@;#1;"436592642382499840";https://twitter.com/Tesla/status/436592642382499840
FastCoLead;2014-02-20 11:20;23;19;"What do the CEOs of Tesla Motors, T-Mobile, WME and Box have in common? http://ow.ly/tPvrP";;;;"436581172966330369";https://twitter.com/FastCoLead/status/436581172966330369
latimes;2014-02-20 08:45;15;8;"Five Tesla takeaways from Elon Musk's call with car industry analysts http://lat.ms/1bOUpWI";;;;"436542159182135296";https://twitter.com/latimes/status/436542159182135296
SAI;2014-02-20 07:00;5;7;"ELON MUSK: Tesla's SUV will be more popular than the Model S sedan http://read.bi/1gLg8Oq";;;;"436515797876637698";https://twitter.com/SAI/status/436515797876637698
MarketWatch;2014-02-20 11:28;10;6;"What's up with # WhatsApp? And # gold? And # Tesla? @ CodyWillard shares which ones he's buying, and what he's selling:http://on.mktw.net/1d5dtKT";;@;# # #;"436583139323150336";https://twitter.com/MarketWatch/status/436583139323150336
srussolillo;2014-02-20 08:11;5;2;"After rally, @ DougKass doubles down on Tesla short position http://on.wsj.com/1nQxwBS $ TSLA";;@;;"436533502713286656";https://twitter.com/srussolillo/status/436533502713286656
SeekingAlpha;2014-02-20 06:30;2;1;"Tesla: The Perfect Earnings Trade And The Company That's Set To Keep Running http://seekingalpha.com/article/2034123-tesla-the-perfect-earnings-trade-and-the-company-thats-set-to-keep-running?source=feed_f … $ TSLA";;;;"436508248066105344";https://twitter.com/SeekingAlpha/status/436508248066105344
