username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
engadget;2014-10-11 14:50;99;89;"Riding shotgun in Tesla's fastest car ever http://engt.co/1sk8sdQ pic.twitter.com/XeWK8IEjV2";;;;"521055142531964929";https://twitter.com/engadget/status/521055142531964929
CNET;2014-10-11 14:40;43;37;"The Tommykaira ZZ is Japan's answer to the Tesla Roadster (pictures) http://cnet.co/1qylvBP pic.twitter.com/AKbar92OkH";;;;"521052641460518912";https://twitter.com/CNET/status/521052641460518912
thulme;2014-10-11 14:27;10;11;"This 90-Second Video Will Convince You That Tesla Just Unveiled The Future Of Driving http://pocket.co/sTCy7";;;;"521049549767720960";https://twitter.com/thulme/status/521049549767720960
TechCrunch;2014-10-11 10:47;94;52;"Tesla's new P85D is all-wheel drive and goes 0-60 in 3.2 seconds http://tcrn.ch/1w7Jb4c";;;;"520994201086214145";https://twitter.com/TechCrunch/status/520994201086214145
YahooFinance;2014-10-11 09:37;42;15;"The new Tesla D driving itself, people... http://finance.yahoo.com/tumblr/blog-amazing-tesla-p85d-self-driving-features-demonstration-175244695.html … $ TSLApic.twitter.com/CxvQS8AxWp";;;;"520976601862131712";https://twitter.com/YahooFinance/status/520976601862131712
WSWMUC;2014-10-11 07:49;0;1;"# Tesla # ModelS # P85D mit # AWD und # ADAS Funktionen Zweimotorig, 691PS (508 KW) in 3,2s auf 100 km/h http://www.heise.de/autos/artikel/Tesla-D-Allradantrieb-und-neue-Assistenzfunktionen-2414806.html … # EV # Selfdriving";;;# # # # # # #;"520949190831403008";https://twitter.com/WSWMUC/status/520949190831403008
wjrothman;2014-10-11 12:16;9;3;"Tesla to have Autopilot hands-free hwy driving by 2015, a year before rivals http://on.wsj.com/1C2YoFY  by @ wsjeyesonroadpic.twitter.com/31hPNvMQbh";;@;;"521016558664286208";https://twitter.com/wjrothman/status/521016558664286208
abpnewstv;2014-10-10 23:31;7;11;"Tesla new car accelerates from 0-100 kmph in 3.2 seconds http://www.abplive.in/business/2014/10/11/article417944.ece/Tesla-new-car-accelerates-from-0-100-kmph-in-3.2-seconds …pic.twitter.com/pD77Zy5EBd";;;;"520824063770378240";https://twitter.com/abpnewstv/status/520824063770378240
TamaraMcCleary;2014-10-10 22:45;1;5;"[661hp, AWD & Autopilot / 0-60: 3.2s] > Riding shotgun in # Tesla's fastest car > http://engt.co/1tgskzs  via @ engadgetpic.twitter.com/n4aqm0xVQO";;@;#;"520812343400206336";https://twitter.com/TamaraMcCleary/status/520812343400206336
TechCrunch;2014-10-10 20:16;23;12;"This week on the TC Gadgets Podcast: Tesla, Amazon Fire 7, and Withings Home monitoring http://tcrn.ch/1wcxcCG";;;;"520774813443694592";https://twitter.com/TechCrunch/status/520774813443694592
HuffPostLA;2014-10-10 20:00;1;4;"Did you see the new Tesla that was unveiled in LA? http://huff.to/1svV7y0";;;;"520770894172786689";https://twitter.com/HuffPostLA/status/520770894172786689
WWestrate;2014-10-10 19:00;0;5;". @ GregPfluger needs a D! @ MattGoins 7 Reasons why the new Tesla is such a big deal @ BI_Video http://read.bi/1yirhjO  pic.twitter.com/tANsg2fKvi”";;@ @ @;;"520755777112662016";https://twitter.com/WWestrate/status/520755777112662016
TechCrunch;2014-10-10 18:45;271;191;"Watch this Tesla drive itself at the press of a button http://tcrn.ch/1wbkvYK pic.twitter.com/tCycG0XbzJ";;;;"520751922425651201";https://twitter.com/TechCrunch/status/520751922425651201
ActualidadRT;2014-10-10 18:05;53;59;"El nuevo coche Tesla pisa a fondo hacia el futuro http://es.rt.com/BdD pic.twitter.com/xN62a5Vmev";;;;"520741880300982272";https://twitter.com/ActualidadRT/status/520741880300982272
CNET;2014-10-10 18:00;40;17;"Tesla S with dual motor and all-wheel drive option goes 0 to 60mph in 3.2 seconds. Take it from Elon, "it's bananas." http://cnet.co/1q9VyZW";;;;"520740598429786112";https://twitter.com/CNET/status/520740598429786112
cdixon;2014-10-10 17:20;59;60;"New Tesla: "Owners can summon the car to pick them up autonomously, if they’re where regulations don’t apply. " http://www.wired.com/2014/10/tesla-reveals-details-big-model-d-announcement/ …";;;;"520730605701844992";https://twitter.com/cdixon/status/520730605701844992
