username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FrKirchhoff;2017-01-06 10:30;0;0;"Tesla Gigafactory: Das ist die größte Batteriefabrik der Welt http://fb.me/5TNUo1uWU";;;;"817438129586130946";https://twitter.com/FrKirchhoff/status/817438129586130946
AustriaPP;2017-01-06 09:35;0;0;"Tesla Model S für NRW-Umweltminister Umweltminister fährt Luxus-Stromer http://www.autobild.de/artikel/tesla-model-s-fuer-nrw-umweltminister-11173235.html …";;;;"817424269567266817";https://twitter.com/AustriaPP/status/817424269567266817
business;2017-01-06 08:23;23;25;"France is out to woo Tesla http://bloom.bg/2hY2wZv pic.twitter.com/JSAwxBI391";;;;"817406297821900806";https://twitter.com/business/status/817406297821900806
KelagEnergie;2017-01-06 07:12;0;3;"Vier neue Elektro-Start-ups # Konkurrenz für # Tesla # Startup # emobility # Elektroautohttp://www.autobild.de/artikel/vier-neue-elektro-start-ups-11135231.html …";;;# # # # #;"817388258447343616";https://twitter.com/KelagEnergie/status/817388258447343616
brandevolutions;2017-01-06 05:22;1;0;"Jetzt kann Tesla einpacken. # emobilityhttp://www.spiegel.de/auto/aktuell/ces-2017-faraday-future-ff91-feiert-premiere-in-las-vegas-a-1128524.html …";;;#;"817360683553718272";https://twitter.com/brandevolutions/status/817360683553718272
IngVersteher;2017-01-06 04:00;0;1;"# TESLA ist in den Köpfen potentieller deutscher Käufer beim # Elektroauto erste Wahlhttp://ow.ly/UkJ8307KdGU";;;# #;"817340029206806532";https://twitter.com/IngVersteher/status/817340029206806532
g1;2017-01-06 03:56;14;30;"Tesla inicia produção de baterias em megafábrica nos EUA http://glo.bo/2iiZnQ4 # AutoEsporte # G1pic.twitter.com/IWw1ics2Ru";;;# #;"817338956635340800";https://twitter.com/g1/status/817338956635340800
marktblogger;2017-01-06 02:02;0;0;"@ FaradayFuture FF 91: 1000 PS und 700 KM Reichweite. Der schnellste SUV der Welt. Konkurrenz für Tesla https://www.google.ch/amp/www.auto-motor-und-sport.de/news/faraday-future-91-elektro-suv-2017-11638515.html/amp/?client=safari …";;@;;"817310354409668616";https://twitter.com/marktblogger/status/817310354409668616
IngVersteher;2017-01-06 01:39;0;0;"Klein kann Elon Musk nicht http://ow.ly/gTCl307K6WN # TESLA # Elektroauto";;;# #;"817304646184304641";https://twitter.com/IngVersteher/status/817304646184304641
Petercampbell1;2017-01-06 01:25;15;9;"Is lithium's Tesla-driven arms race creating a huge bubble? Great analysis from @ hjesanderson - https://www.ft.com/content/4fd165d6-d274-11e6-9341-7393bb2e1b51 …pic.twitter.com/kqF5slSJkp";;@;;"817300948255182848";https://twitter.com/Petercampbell1/status/817300948255182848
C36daily;2017-01-05 22:55;0;0;"International: Tesla nimmt Gigafactory in Betrieb http://bit.ly/2hWJSQg";;;;"817263389323890692";https://twitter.com/C36daily/status/817263389323890692
business;2017-01-05 17:45;109;111;"Tesla's Gigafactory has been activated http://bloom.bg/2iWfRhM pic.twitter.com/6lPAiDKGnO";;;;"817185259859169282";https://twitter.com/business/status/817185259859169282
MikeHudema;2017-01-05 17:43;26;42;"# Tesla Flips the Switch on the Gigafactory: http://buff.ly/2iUdgF2 # ActOnClimate # renewables # EVpic.twitter.com/8v9Cd3VhlZ";;;# # # #;"817184664590942208";https://twitter.com/MikeHudema/status/817184664590942208
Forbes;2017-01-05 17:41;118;189;"U.S. electric vehicle sales rocketed in December, led by Tesla http://on.forbes.com/60188Oix6 pic.twitter.com/dir8GfQ9Rp";;;;"817184160632766464";https://twitter.com/Forbes/status/817184160632766464
