username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mhbergen;2017-06-22 16:47;8;9;"Tesla's former hardware director is now directing hardware @ Waymo. A @ danahull scoop.https://www.bloomberg.com/news/articles/2017-06-22/waymo-hires-a-top-tesla-engineer-to-lead-self-driving-hardware …";;@ @;;"878036764727758848";https://twitter.com/mhbergen/status/878036764727758848
DRUDGE_REPORT;2017-06-22 16:45;25;19;"TESLA -- music? http://bit.ly/2tUauEx";;;;"878036270944927744";https://twitter.com/DRUDGE_REPORT/status/878036270944927744
Variety;2017-06-22 15:25;9;17;"Why Tesla May Want to Launch Its Own Music Streaming Service http://bit.ly/2s0Ncvb";;;;"878016168304361472";https://twitter.com/Variety/status/878016168304361472
businessinsider;2017-06-22 15:05;10;20;"Elon Musk was the reason a famous engineer left Tesla after only six months http://read.bi/2svSAtW pic.twitter.com/yOKYZnZq12";;;;"878011014620606465";https://twitter.com/businessinsider/status/878011014620606465
business;2017-06-22 14:56;49;78;"Tesla is in talks with record labels about creating a music-streaming service, sources say https://bloom.bg/2rWz8rF pic.twitter.com/oeVfeSVuff";;;;"878008922640134144";https://twitter.com/business/status/878008922640134144
evannex_com;2017-06-22 14:33;3;14;"Big banks are already betting the an # ElectricVehicle future, read here: http://ow.ly/vhT630cOZgW $ TSLA # TeslaMotors # Tesla # ElonMusk";;;# # # #;"878002940224520192";https://twitter.com/evannex_com/status/878002940224520192
CNET;2017-06-22 14:01;9;12;". @ Tesla could be your next streaming music provider. Because why not? http://cnet.co/2rWbnzQ pic.twitter.com/rIYXenFyBi";;@;;"877994870719336449";https://twitter.com/CNET/status/877994870719336449
Forbes;2017-06-22 13:41;46;84;"Tesla signs preliminary deal to explore producing EVs in China, ending the 25% tariff its cars face in the country http://on.forbes.com/60168Wl0p pic.twitter.com/mB7d4mLUTp";;;;"877989828096180225";https://twitter.com/Forbes/status/877989828096180225
RalstonReports;2017-06-22 13:01;19;21;"This Bloomberg piece on transformation of Reno, w/emphasis on Tesla and tech, is one of best pieces ever for city. https://www.bloomberg.com/news/articles/2017-06-22/reno-is-starting-to-look-more-like-silicon-valley …";;;;"877979905409007616";https://twitter.com/RalstonReports/status/877979905409007616
nytimesworld;2017-06-22 12:32;21;20;"Tesla is exploring setting up a Shanghai factory, which could bolster China's standing as a maker of electric cars http://nyti.ms/2sZJ17K";;;;"877972483571412992";https://twitter.com/nytimesworld/status/877972483571412992
