username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
arstechnica;2016-01-09 15:59;22;24;"Tesla’s new firmware improves Autosteer, adds remote parking—of a sort http://arstechnica.com/cars/2016/01/teslas-new-firmware-improves-autosteer-adds-remote-parking-of-a-sort/ … by @ drgitlin";;@;;"685974108933328896";https://twitter.com/arstechnica/status/685974108933328896
pcworld;2016-01-09 15:20;12;17;"The Faraday Future FFZero1 is an EV born of dreams, piles of cash, and poached Tesla talent http://www.pcworld.com/article/3019164/ces/the-faraday-future-ffzero1-is-an-ev-born-of-dreams-piles-of-cash-and-poached-tesla-talent.html …pic.twitter.com/OZhEWLClIa";;;;"685964265375817728";https://twitter.com/pcworld/status/685964265375817728
TechCrunch;2016-01-09 14:13;155;144;"Tesla Model S Can Now Drive Without You http://tcrn.ch/1Oj57Sy  by @ cookie";;@;;"685947637778874368";https://twitter.com/TechCrunch/status/685947637778874368
SAI;2016-01-09 13:55;19;22;"A wild new Tesla feature lets a car park itself without anyone in the car http://www.businessinsider.com/tesla-update-includes-self-parking-summon-feature-2016-1 …pic.twitter.com/8BLwIMQ0cP";;;;"685943071943475200";https://twitter.com/SAI/status/685943071943475200
chr1sa;2016-01-09 13:42;18;9;"Phew. Tesla's autosteer feature "now limits its use to residential roads and roads without a center divider" http://mashable.com/2016/01/09/tesla-self-parking-car/?utm_campaign=Mash-Prod-RSS-Feedburner-All-Partial&utm_cid=Mash-Prod-RSS-Feedburner-All-Partial&utm_source=feedly&utm_medium=webfeeds#THNA1mX22kqw …";;;#THNA1mX22kqw;"685939698372460545";https://twitter.com/chr1sa/status/685939698372460545
mashable;2016-01-09 13:41;79;71;"Tesla's new Summon feature lets your car park itself http://on.mash.to/1OYvi0b";;;;"685939453282619393";https://twitter.com/mashable/status/685939453282619393
Besoko;2016-01-09 08:01;0;0;"Tesla kündigt an, General Motors liefert. Der elektrische Schlag http://www.bild.de/auto/auto-news/auto-news/tesla-redet-gm-liefert-44060282.bild.html …";;;;"685853876046696448";https://twitter.com/Besoko/status/685853876046696448
WSJTech;2016-01-09 04:42;13;12;"Tesla delivered 17,400 vehicles in the last three months of 2015, the most in a quarter. http://on.wsj.com/1ZTaaR2";;;;"685803955897630720";https://twitter.com/WSJTech/status/685803955897630720
Forbes;2016-01-08 22:01;182;240;"Tesla rival Faraday Future made its first unveiling to the world at CES http://onforb.es/1Z4ca6K pic.twitter.com/mpRs3sCUWZ";;;;"685702794041520128";https://twitter.com/Forbes/status/685702794041520128
SocialInNewYork;2016-01-09 14:42;2;2;"A wild new Tesla feature lets a car park itself without anyone in the car (TSLA) http://dld.bz/egSpu";;;;"685954777847599104";https://twitter.com/SocialInNewYork/status/685954777847599104
GuardianSustBiz;2016-01-09 14:02;37;30;"Australia's answer to Tesla: Indigenous firm AllGrid shines in solar battery industry # keepitinthegroundhttp://gu.com/p/4f5cy/stw";;;#;"685944665237934080";https://twitter.com/GuardianSustBiz/status/685944665237934080
WSJTech;2016-01-09 13:54;11;4;"Panasonic is betting big on Tesla's Gigafactory http://on.wsj.com/1ZhHeVP";;;;"685942781009891328";https://twitter.com/WSJTech/status/685942781009891328
futureshift;2016-01-09 13:30;28;20;"Tesla's new Summon feature lets your car park itself http://on.mash.to/1JC0gza";;;;"685936697239015424";https://twitter.com/futureshift/status/685936697239015424
tsport100;2016-01-09 09:44;3;4;"Panasonic to be sole battery supplier for Tesla Model 3 - Nikkei http://s.nikkei.com/1Pks2wx # EVpic.twitter.com/1pmAUJbDta";;;#;"685879721184202753";https://twitter.com/tsport100/status/685879721184202753
Inc;2016-01-09 09:19;54;47;"Silicon Valley May Have Underestimated How Much It Takes to Build a Tesla http://bit.ly/1Z6EBpT pic.twitter.com/9l656alUZl";;;;"685873502675693569";https://twitter.com/Inc/status/685873502675693569
TMuellerDouglas;2016-01-09 05:56;8;20;"Tesla kündigt an, General Motors liefert. Der elektrische Schlag http://www.bild.de/auto/auto-news/auto-news/tesla-redet-gm-liefert-44060282.bild.html …";;;;"685822469870059520";https://twitter.com/TMuellerDouglas/status/685822469870059520
GreenpeaceAP;2016-01-08 19:01;29;26;"Australia's answer to Tesla: Indigenous firm AllGrid shines in solar battery industry http://bit.ly/1ODi4tT pic.twitter.com/gmFJVdbuxb";;;;"685657548058411008";https://twitter.com/GreenpeaceAP/status/685657548058411008
jascapitalcom1;2016-01-08 16:43;0;0;"serge_poznanski: business: Bang & Olufsen’s BeoLab 90 speakers cost as much as a Tesla http://bloom.bg/1ORmV6u pic.twitter.com/bElCRJYE9o";;;;"685622964033859584";https://twitter.com/jascapitalcom1/status/685622964033859584
josieliasreis;2016-01-08 16:41;0;0;"Chevy Turns The Fables on Tesla, But Who's Zooming Who In This Tortoise-Hare Race? http://ift.tt/1ISFrPU";;;;"685622442174353409";https://twitter.com/josieliasreis/status/685622442174353409
business;2016-01-08 16:30;64;61;"Bang & Olufsen’s BeoLab 90 speakers cost as much as a Tesla http://bloom.bg/1ORmV6u pic.twitter.com/4TVd31DxFl";;;;"685619735652884481";https://twitter.com/business/status/685619735652884481
brianyang;2016-01-08 16:23;0;0;"Tesla Model S deliveries soared at the end of 2015 http://bit.ly/1RmJncK pic.twitter.com/bZpdnuXuKZ";;;;"685617827546554368";https://twitter.com/brianyang/status/685617827546554368
KwyattIG;2016-01-08 16:21;0;0;"Chevy Turns The Fables on Tesla, But Who's Zooming Who In This Tortoise-Hare Race? http://ift.tt/1ISFrPU";;;;"685617397282246657";https://twitter.com/KwyattIG/status/685617397282246657
