username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
elkepoley;2016-07-02 16:56;0;0;"Tesla: Vermittelt der Autopilot eine falsche Sicherheit? - http://goo.gl/alerts/eDhlF # GoogleAlerts";;;#;"749391274566905856";https://twitter.com/elkepoley/status/749391274566905856
VCTMS_DACH;2016-07-02 12:42;0;0;"Selbstfahrender Tesla Model S: Tödlicher Unfall Tod im autonomen Tesla http://buff.ly/29hhfcL pic.twitter.com/XeFicgz0qo";;;;"749327348349210624";https://twitter.com/VCTMS_DACH/status/749327348349210624
BILD_News;2016-07-02 09:03;3;1;"Tödlicher Autopilot-Unfall - Tesla-Fahrer sah beim Crash „Harry Potter“ http://www.bild.de/news/ausland/tesla/fahrer-so-beim-unfall-harry-potter-46607026.bild.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/59QgQ3cHS5";;;;"749272283869425664";https://twitter.com/BILD_News/status/749272283869425664
SZ;2016-07-02 07:23;1;6;"Vorsicht gilt in Deutschland als Tugend. Hemmt sie uns auch? # Tesla Diskutieren Sie mit uns. # ihrforumhttp://sz.de/1.3060355";;;# #;"749247025254891520";https://twitter.com/SZ/status/749247025254891520
elkepoley;2016-07-02 16:56;0;0;"Tesla: Tödlicher Unfall mit Autopilot in den USA - http://goo.gl/alerts/nl8Zf # GoogleAlerts";;;#;"749391350202769408";https://twitter.com/elkepoley/status/749391350202769408
BILD;2016-07-02 09:30;4;6;"Tödlicher Autopilot-Unfall: Tesla-Fahrer sah beim Crash „Harry Potter“. http://www.bild.de/news/ausland/tesla/fahrer-so-beim-unfall-harry-potter-46607026.bild.html …pic.twitter.com/jIirLpuWQ9";;;;"749279041870438400";https://twitter.com/BILD/status/749279041870438400
