username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Independent;2014-12-29 12:30;31;11;"Tesla unveils new Roadster with huge range http://ind.pn/1CPPHnb pic.twitter.com/g6eK0LxvCg";;;;"549663696994058240";https://twitter.com/Independent/status/549663696994058240
IndyTech;2014-12-29 08:41;23;11;"Tesla's new sports car is even greener than the last http://ind.pn/1CPPHnb pic.twitter.com/9DDRLAfGJC";;;;"549606191278854144";https://twitter.com/IndyTech/status/549606191278854144
hblodget;2014-12-29 08:39;14;11;"Tesla owners mad and defensive about study revealing that electric cars pollute more than gas http://www.businessinsider.com/why-electric-cars-may-be-much-dirtier-than-gas-powered-ones-2014-12 …";;;;"549605639551725568";https://twitter.com/hblodget/status/549605639551725568
WIREDTransport;2014-12-29 07:08;6;9;"The 13 most innovative cars of 2014, from the Tesla Model D to the 707-hp Dodge Hellcat: http://www.wired.com/2014/12/2014-best-innovative-cars/ …pic.twitter.com/12fUMmHyly";;;;"549582642140962816";https://twitter.com/WIREDTransport/status/549582642140962816
LesEchos;2014-12-29 06:54;11;7;"# Tesla dévoile son roadster 3.0 >> http://trib.al/SIhFsLo";;;#;"549579174852452353";https://twitter.com/LesEchos/status/549579174852452353
ForbesTech;2014-12-29 03:00;36;21;"Tesla is ushering in the era of the upgradeable car: http://onforb.es/148l0eB";;;;"549520202766254080";https://twitter.com/ForbesTech/status/549520202766254080
engadget;2014-12-28 18:29;75;64;"Tesla's Roadster update will allow it to travel 400 miles on a charge http://engt.co/1zngNLY pic.twitter.com/1xLm2N8S5r";;;;"549391607997292544";https://twitter.com/engadget/status/549391607997292544
SierraClub;2014-12-28 17:19;15;9;". @ elonmusk: The new Tesla Roadster can travel some 400 miles on a single charge - http://j.mp/1y02a61";;@;;"549374198985289728";https://twitter.com/SierraClub/status/549374198985289728
WStoneReports;2014-12-29 13:44;2;2;"Via @ nprnews: Nevada's Tesla Battery Factory Triggers Wave Of Follow-Up Business http://n.pr/13Ob7lD";;@;;"549682492383305728";https://twitter.com/WStoneReports/status/549682492383305728
MyGreenCanada;2014-12-29 09:44;1;4;"The dawn of a new era with massive benefits ...... Hydrogen # FCEV launches in # Canada http://goo.gl/UbcKqA # hyundai # toyota # bmw # Tesla";;;# # # # # #;"549621882975440896";https://twitter.com/MyGreenCanada/status/549621882975440896
ArchitectureGS;2014-12-28 18:46;0;3;"“ @ TechCrunch: When will your phone replace your keys and wallet? http://tcrn.ch/1A2AtaX ” # tech # wearables # mobile # car # autos # Tesla # Apple";;@;# # # # # # #;"549396119067693056";https://twitter.com/ArchitectureGS/status/549396119067693056
iseecars;2014-12-28 18:25;2;2;"Tesla tentatively tests battery swap plan http://cnet.co/1zKdORK pic.twitter.com/MQ4wweHiuY";;;;"549390648206688256";https://twitter.com/iseecars/status/549390648206688256
AlbatrossCX;2014-12-28 18:00;0;1;"Falling gas prices are great for everyone... except Tesla: http://wrd.cm/1wfZHB5 pic.twitter.com/3UYPzYWdwc";;;;"549384333937483777";https://twitter.com/AlbatrossCX/status/549384333937483777
b2byookay;2014-12-28 17:45;0;0;"Tesla Announces The Roadster 3.0 With A 400 Mile Range pic.twitter.com/WHCTCIrDaq http://ow.ly/GuU3r";;;;"549380556363157505";https://twitter.com/b2byookay/status/549380556363157505
CarConcerns;2014-12-28 17:39;0;0;"Elon Musk Has An 'Exciting' Christmas Gift For Owners Of The First Tesla Roadster - http://goo.gl/alerts/QOSc # GoogleAlerts";;;#;"549379157033897984";https://twitter.com/CarConcerns/status/549379157033897984
Cryptonomix;2014-12-28 16:11;0;1;"The 7 most searched stocks: 7. Facebook $ FB 6. Tesla $ TSLA 5. Ford $ F More: http://cnnmon.ie/1ErV2mu pic.twitter.com/qomRizb5xy";;;;"549356959703367680";https://twitter.com/Cryptonomix/status/549356959703367680
