username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TechCrunch;2015-09-01 16:46;63;44;"Reserved Tesla's Top-Line Model X SUV? You Can Start Customizing It Now http://tcrn.ch/1FiaJs4";;;;"638860518090895360";https://twitter.com/TechCrunch/status/638860518090895360
BloombergTV;2015-09-01 15:14;6;5;"Ludicrous Mode? Yes, please! People who reserved Tesla's Model X can now customize their cars http://bloom.bg/1N0jTjn pic.twitter.com/NqkJjvSd3t";;;;"638837302488203264";https://twitter.com/BloombergTV/status/638837302488203264
engadget;2015-09-01 13:50;55;28;"That decked out first-run Tesla Model X will cost you $140k http://engt.co/1JKaxaj pic.twitter.com/gptpS686Pa";;;;"638816118346354690";https://twitter.com/engadget/status/638816118346354690
THR;2015-09-01 13:10;13;10;"Tesla Model X Details Revealed http://thr.cm/sZinpt";;;;"638806213904461825";https://twitter.com/THR/status/638806213904461825
plugshare;2015-09-01 13:10;13;9;"Tesla Opens Ordering Process for New Model X Electric SUV http://on.wsj.com/1Q6Y15C  via @ WSJ # Teslamotors # ModelX # SUVpic.twitter.com/3Fw0wNGx12";;@;# # #;"638806165997158400";https://twitter.com/plugshare/status/638806165997158400
mashable;2015-09-01 12:25;64;42;"Want the top of the line Tesla Model X? It will cost you $132,000. http://on.mash.to/1Kptod5 pic.twitter.com/XKkqvOXc6c";;;;"638794718164467716";https://twitter.com/mashable/status/638794718164467716
business;2015-09-01 11:45;66;41;"The first Tesla Model X SUV customers can now choose their paint color, wheel size +more http://bloom.bg/1N0jTjn pic.twitter.com/0dg4NRpWW8";;;;"638784786199367680";https://twitter.com/business/status/638784786199367680
greensboro_nc;2015-09-01 14:32;2;2;"Tesla Opens Ordering Process for New Model X Electric SUV - Wall Street… http://dlvr.it/C28LMM # tech # Technologypic.twitter.com/Im5UCjNHVa";;;# #;"638826688613224448";https://twitter.com/greensboro_nc/status/638826688613224448
jasoncreation;2015-09-01 14:01;8;8;"The top of the line Tesla Model X will cost you $132,000 http://on.mash.to/1XcZDQj # techpic.twitter.com/W79z9OSTa2";;;#;"638819066241642497";https://twitter.com/jasoncreation/status/638819066241642497
ACHachem;2015-09-01 13:57;1;1;"WTF happened to "An Affordable Tesla"? SMH. "Decked-out first-run Model X will cost you $140K" http://engt.co/1JKaxaj pic.twitter.com/1dYVojFpmQ";;;;"638817953790595072";https://twitter.com/ACHachem/status/638817953790595072
andyjayhawk;2015-09-01 11:37;1;4;"Uber + Citi Bike + Tesla + autonomy = an MIT engineers vision for the future of getting around http://www.politico.com/magazine/video/2015/08/urban-planning-kent-larson-082015mov-000025 …pic.twitter.com/O3vVIX5WUa";;;;"638782715777679360";https://twitter.com/andyjayhawk/status/638782715777679360
businessinsider;2015-09-01 07:08;31;23;"No one is really sure if Tesla is making or losing money on its cars, by @ GreenCarReports http://read.bi/1hR5HxX pic.twitter.com/0sas2EgyCU";;@;;"638714962958000129";https://twitter.com/businessinsider/status/638714962958000129
arstechnica;2015-09-01 05:55;34;21;"Tesla’s Model S breaks Consumer Reports rating scale http://arstechnica.com/cars/2015/09/teslas-model-s-breaks-consumer-reports-rating-scale/ … by @ drgitlin";;@;;"638696565796900864";https://twitter.com/arstechnica/status/638696565796900864
businessinsider;2015-09-01 04:00;21;14;"There's nothing wrong with how Morgan Stanley's Tesla analyst thinks about technology http://read.bi/1LOlvhg pic.twitter.com/0kFsP3ex5j";;;;"638667862769565696";https://twitter.com/businessinsider/status/638667862769565696
mashable;2015-09-01 02:07;80;74;"If Tesla made bicycles, they might look like this http://on.mash.to/1NKarCc pic.twitter.com/3JmT3yFvKa";;;;"638639242479054848";https://twitter.com/mashable/status/638639242479054848
ReutersChina;2015-09-01 00:18;3;0;"Internet entrepreneurs back Chinese Tesla rival NextEV http://reut.rs/1EwhdJ8";;;;"638611788741808128";https://twitter.com/ReutersChina/status/638611788741808128
SeekingAlpha;2015-08-31 22:33;0;1;"Tesla: 2015 Plan Turns To 2016 http://seekingalpha.com/article/3480556-tesla-2015-plan-turns-to-2016?source=feed_f … $ TSLA";;;;"638585423363641344";https://twitter.com/SeekingAlpha/status/638585423363641344
CTVCalgary;2015-08-31 20:40;4;4;"Taking a spin in the new Tesla electric sports car. http://calgary.ctvnews.ca/video?clipId=691907&playlistId=1.2538460&binId=1.1201914&playlistPageNum=1 …pic.twitter.com/yRVBJLyICF";;;;"638556898761928708";https://twitter.com/CTVCalgary/status/638556898761928708
CNBCi;2015-08-31 20:30;2;1;"High-powered backers assemble top team at China's Tesla rival: http://cnb.cx/1ifnj6y pic.twitter.com/52Ypc1ziXZ";;;;"638554415536844800";https://twitter.com/CNBCi/status/638554415536844800
george_chen;2015-08-31 19:35;2;1;"Tesla wants White House to pressure Beijing on behalf of US automakers during Obama-Xi summit http://www.scmp.com/tech/enterprises/article/1854021/tesla-wants-white-house-pressure-beijing-behalf-us-automakers …pic.twitter.com/Smd0rDrVlw";;;;"638540552665894913";https://twitter.com/george_chen/status/638540552665894913
g1;2015-08-31 17:00;23;47;"Carro elétrico da Tesla 'zera' ranking e estabelece novo patamar em teste http://glo.bo/1JwdPgb # G1pic.twitter.com/OitKvfJi4f";;;#;"638501558129332224";https://twitter.com/g1/status/638501558129332224
