username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nxthompson;2017-12-01 15:38;16;25;"Apple fixed its huge security flaw about as well as Jeff Flake fixed the Senate tax bill. https://www.wired.com/story/macos-update-undoes-apple-root-bug-patch/ …";;;;"936741248572035072";https://twitter.com/nxthompson/status/936741248572035072
WIRED;2017-12-01 15:31;223;238;"Mac Users: You know how Apple fixed that terrifying "root" problem? The latest update brings it right back http://wrd.cm/2BCMxGs";;;;"936739671941541890";https://twitter.com/WIRED/status/936739671941541890
a_greenberg;2017-12-01 15:29;230;213;"That patch Apple rushed out for its "root" security flaw? Three people tell me the fix is silently broken again if you upgrade to High Sierra 10.13.1. https://www.wired.com/story/macos-update-undoes-apple-root-bug-patch/ … Even if you install the patch again afterward, they say bug STILL persists until you reboot.";;;;"936739067584241664";https://twitter.com/a_greenberg/status/936739067584241664
kktvcamnews;2017-12-01 14:34;0;0;"Musik vom Mac auf Apple TV streamen - Mac & i https://www.heise.de/mac-and-i/tipps/Musik-vom-Mac-auf-Apple-TV-streamen-3902342.html …";;;;"936725234857709568";https://twitter.com/kktvcamnews/status/936725234857709568
jselzer;2017-12-01 14:18;0;0;"http://www.spiegel.de/netzwelt/gadgets/steve-wozniak-und-steve-jobs-versteigerung-einer-blue-box-in-new-york-a-1181290.html … Steve Wozniak und Steve Jobs: Als Apples Gründer noch Hacker waren";;;;"936721116739096577";https://twitter.com/jselzer/status/936721116739096577
Bankstil;2017-12-01 12:18;0;1;"Apples Face ID: Südkoreanische Banken haben angeblich Bedenken https://www.heise.de/mac-and-i/meldung/Apples-Face-ID-Suedkoreanische-Banken-haben-angeblich-Bedenken-3903358.html …";;;;"936691089532178433";https://twitter.com/Bankstil/status/936691089532178433
Top_iPad_Apps;2017-12-01 11:22;0;0;"Pannen-Phone: Das iPhone X kann für Apple zum Problem werden http://fb.me/Do3bIxBf";;;;"936676800922562561";https://twitter.com/Top_iPad_Apps/status/936676800922562561
HamburgNext;2017-12-01 11:01;0;0;"RT abendblatt "Auktion in New York erinnert an die Hacker-Wurzeln von Apple https://www.abendblatt.de/ratgeber/multimedia/article212706283/Auktion-in-New-York-erinnert-an-die-Hacker-Wurzeln-von-Apple.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1512131247 … pic.twitter.com/tcarSwtaKe"";;;#link_time;"936671639835758592";https://twitter.com/HamburgNext/status/936671639835758592
CapehartJ;2017-12-01 11:00;74;182;"Is Trump a Putin agent? “There’s absolutely no question,” said Evan McMullin (2016). http://wapo.st/2dh1voJ  Apple podcast http://wapo.st/2cprPhz";;;;"936671348964970496";https://twitter.com/CapehartJ/status/936671348964970496
KramerGartenbau;2017-12-01 10:29;0;0;"EKG-Armband: Die Apple-Watch wird zur Medizintechnik https://www.wired.de/collection/gadgets/herzstudie-und-ekg-armband-die-apple-watch-wird-zu-medizintechnik … via @ WIRED_Germany";;@;;"936663484552634369";https://twitter.com/KramerGartenbau/status/936663484552634369
