username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
markgurman;2017-04-21 15:46;16;28;"Video - Why Apple Would Be Interested in Satellite Operations - Bloomberg https://www.bloomberg.com/news/videos/2017-04-21/why-apple-would-be-interested-in-satellite-ops-video …";;;;"855553292805349376";https://twitter.com/markgurman/status/855553292805349376
boerseler;2017-04-21 15:06;0;0;"Apple auf "App-Wegen": Apple-Aktie: Neue Strategie? Apples Top-Software ab sofort gratis im App Store http://www.finanzen.net/nachricht/aktien-apple-auf-34-app-wegen-34-apple-aktie-neue-strategie-apples-top-software-ab-sofort-gratis-im-app-store-5428986 …";;;;"855543273586380801";https://twitter.com/boerseler/status/855543273586380801
CNBC;2017-04-21 14:58;35;43;"Amazon, Apple, and Alphabet are in a race to become the first trillion-dollar company - Munster http://cnb.cx/2q0dxsV";;;;"855541232419954689";https://twitter.com/CNBC/status/855541232419954689
startup_2020;2017-04-21 14:57;2;1;"# Apple # Watch: Bekannte Unternehmen ziehen Apps zurück | heise onlinehttps://www.heise.de/newsticker/meldung/Apple-Watch-Bekannte-Unternehmen-ziehen-Apps-zurueck-3690390.html …";;;# #;"855540964332638208";https://twitter.com/startup_2020/status/855540964332638208
MGliksmanMDPhD;2017-04-21 14:54;22;37;"It's not just one rotten apple franchisee. It's a barrel full of them. Wage theft IS the new business ethic http://thenewdaily.com.au/money/work/2017/04/21/mcdonalds-franchisee-sacked/ …";;;;"855540160447918080";https://twitter.com/MGliksmanMDPhD/status/855540160447918080
Lamkanbas;2017-04-21 14:36;0;0;"Zeitreise: Apples System 7 im Browser testen - Golem.de https://www.golem.de/news/zeitreise-apples-system-7-im-browser-testen-1704-127336.amp.html …";;;;"855535821843255296";https://twitter.com/Lamkanbas/status/855535821843255296
business;2017-04-21 13:31;25;31;"Apple is planning its biggest iPhone overhaul to date https://bloom.bg/2pmCoe9 pic.twitter.com/gX33QBR8Fo";;;;"855519493765910528";https://twitter.com/business/status/855519493765910528
olhardigital;2017-04-21 13:30;25;52;"'Apple está virando a Microsoft', diz Steve Wozniak: http://bit.ly/2pLY2FE pic.twitter.com/zaeHhXmsEu";;;;"855519007834873857";https://twitter.com/olhardigital/status/855519007834873857
greenpeaceusa;2017-04-21 13:11;30;40;"Did you see this? @ Apple just committed to making all of its products out of 100% recycled materials! http://bit.ly/2pTte53 # ClickCleanpic.twitter.com/cdsRO5cb1i";;@;#;"855514231973851137";https://twitter.com/greenpeaceusa/status/855514231973851137
businessinsider;2017-04-21 12:45;16;18;"Apple has developed a plan to train experts in autonomous cars http://read.bi/2pNGPyc pic.twitter.com/gLZExWMkmA";;;;"855507848406724608";https://twitter.com/businessinsider/status/855507848406724608
CNBC;2017-04-21 12:44;19;34;"The guy who 3-D printed his own brain tumor has joined Apple http://cnb.cx/2pZTvyy";;;;"855507597763411969";https://twitter.com/CNBC/status/855507597763411969
abc_es;2017-04-21 12:40;34;19;"¿Eres usuario de Apple? No caigas en la campaña fraudulenta que suplanta a la compañía para robar datos http://ww.abc.es/qTrD30b3NPL";;;;"855506448171892737";https://twitter.com/abc_es/status/855506448171892737
