username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
t3n;2017-10-11 16:16;0;2;"Fake-News: Google wollte angeblich Apple kaufen http://t3n.de/news/google-kauft-apple-fehler-dow-865940/ …";;;;"918254013942034432";https://twitter.com/t3n/status/918254013942034432
Danijel_Stanic;2017-10-11 15:14;0;0;"Apple-Chef: Coden lernen ist wichtiger als englische Sprachkenntnisse - Mac & i https://heise.de/-3856216";;;;"918238499735826432";https://twitter.com/Danijel_Stanic/status/918238499735826432
BBCTech;2017-10-11 15:08;27;33;"Apple's Tim Cook prefers augmented reality to VR http://bbc.in/2wPmU2i";;;;"918236959071461376";https://twitter.com/BBCTech/status/918236959071461376
golem;2017-10-11 14:21;8;9;"Für iPhone und iPad: Apple beseitigt mit iOS 11.0.3 weitere Baustellen # iOS11.0.3https://glm.io/130565?t";;;#;"918224987160547330";https://twitter.com/golem/status/918224987160547330
XISTHans;2017-10-11 14:09;1;2;"EU-Kommission erhöht Druck wegen Steuerdeals von Apple und Amazon http://www.huffingtonpost.de/2017/10/04/eil-eu-kommission-bringt-irland-wegen-milliarden-von-apple-vor-gericht_n_18180226.html … via @ HuffPostDE";;@;;"918221989592133632";https://twitter.com/XISTHans/status/918221989592133632
jbarro;2017-10-11 14:04;32;67;"Ppl misunderstand Apple's "foreign cash stockpile." This money isn't on the sidelines--it's invested by other firms. http://www.businessinsider.com/trump-tax-corporate-holiday-repatriation-rate-economy-2017-10 …pic.twitter.com/A6YOhBPSf6";;;;"918220707502444544";https://twitter.com/jbarro/status/918220707502444544
Inc;2017-10-11 13:36;29;26;"Apple Is Teaming Up With Award-Winning Director Steven Spielberg to Fight Netflix, Amazon, and HBO http://on.inc.com/2wOGHis";;;;"918213630683906049";https://twitter.com/Inc/status/918213630683906049
MailOnline;2017-10-11 13:21;25;39;"Get ready for the iPhone FOLD: Claims LG and Apple working on radical bendable screens for 2020 http://dailym.ai/2gcspoS";;;;"918209863519531008";https://twitter.com/MailOnline/status/918209863519531008
tweetgarantiert;2017-10-11 12:30;0;0;"Google kauft Apple für nur 9 Milliarden Dollar? Seltsamer Fehler bei Dow Jones facebook http://t3n.de/news/google-kauft-apple-fehler-dow-865940/ …";;;;"918197147765497856";https://twitter.com/tweetgarantiert/status/918197147765497856
Hierkaufich;2017-10-11 12:12;0;0;"Netflix bekommt Konkurrenz: Apple engagiert Steven Spielberg für TV-Serie: Apple wagt sich… https://goo.gl/fb/DXvR82";;;;"918192527622201345";https://twitter.com/Hierkaufich/status/918192527622201345
nytimestech;2017-10-11 16:57;8;12;"The world is scrambling to figure out what to do about the power of Amazon, Apple, Facebook, Microsoft and Alphabet http://nyti.ms/2gyeypC";;;;"918264230184456192";https://twitter.com/nytimestech/status/918264230184456192
ALX_BLOG;2017-10-11 16:26;0;0;"Fake-News: Google wollte angeblich Apple kaufen http://t3n.de/news/google-kauft-apple-fehler-dow-865940/ …";;;;"918256415558553602";https://twitter.com/ALX_BLOG/status/918256415558553602
1067theFan;2017-10-11 16:10;10;9;"VIDEO: Are the # Cubs using an Apple Watch in the dugout? (h/t @Dawgs_on_Chop) http://cbsloc.al/2xyqhiF";;@Dawgs_on_Chop;#;"918252532559949827";https://twitter.com/1067theFan/status/918252532559949827
business;2017-10-11 14:33;17;24;"Apple plans to release Spielberg series as part of a bigger push into TV https://bloom.bg/2gwTUWR pic.twitter.com/DFizJvtwST";;;;"918228164249255936";https://twitter.com/business/status/918228164249255936
bbcmundo;2017-10-11 14:32;26;20;"Por qué causa polémica que Apple está eliminando las cookies y cómo podría afectarte a ti y a los anunciantes http://bbc.in/2ycRsww pic.twitter.com/iRmLwTAljQ";;;;"918227738439413760";https://twitter.com/bbcmundo/status/918227738439413760
AlexahDeutsch;2017-10-11 14:21;0;0;"Für iPhone und iPad: Apple beseitigt mit iOS 11.0.3 weitere Baustellen # iOS11.0.3https://glm.io/130565?t";;;#;"918225058518261760";https://twitter.com/AlexahDeutsch/status/918225058518261760
