username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jeffbercovici;2017-01-25 15:58;2;6;"Apple, Intel & other tech giants will ask Texas lawmakers to reject transphobic "bathroom bill." Scoop from @ sal19.http://www.inc.com/salvador-rodriguez/tech-texas-bathroom-bill.html …";;@;;"824406021237977088";https://twitter.com/jeffbercovici/status/824406021237977088
mashable;2017-01-25 15:55;31;45;"Apple's secretly working on a 'floating' keyboard for iPad http://on.mash.to/2jyTUFy";;;;"824405337985912832";https://twitter.com/mashable/status/824405337985912832
CNBC;2017-01-25 15:49;10;5;"Qualcomm says it will stick with Apple, though it 'has been actively driving regulatory attacks.' http://cnb.cx/2kuIeaZ";;;;"824403920931983369";https://twitter.com/CNBC/status/824403920931983369
WSJ;2017-01-25 15:47;34;39;"Apple sues Qualcomm in China http://on.wsj.com/2jqySv6";;;;"824403240724926464";https://twitter.com/WSJ/status/824403240724926464
freep;2017-01-25 15:40;0;7;"Ford hires a bit of Apple-Nike-Burberry branding magic http://on.freep.com/2ku8nqf @ Ford";;@;;"824401502898913281";https://twitter.com/freep/status/824401502898913281
BIUK;2017-01-25 15:20;1;3;"Trying to buy a new laptop is a good reminder of what makes Apple so special http://buff.ly/2je5Hb2 pic.twitter.com/6ZLRXZOOIO";;;;"824396571030786048";https://twitter.com/BIUK/status/824396571030786048
nikkeistyle;2017-01-25 14:43;18;24;"「僕は無類の # 電子決済 好きなんです」。ソニー「wena wrist」のバンドを「Apple Watch Series 2」に付けた最強 # スマートウォッチ の使い勝手は？ アップル＋ソニー　究極の電子決済ウオッチを自作した http://s.nikkei.com/2ku3Gsq pic.twitter.com/r8AnN5KHlK";;;# #;"824387231448174594";https://twitter.com/nikkeistyle/status/824387231448174594
iStoreMx;2017-01-25 14:35;4;3;"El Apple Watch tendrá modo “cine”, silenciando y desactivando la pantalla fácilmente: http://www.lavanguardia.com/tecnologia/20170125/413680065916/actualizacion-apple-watch-modo-teatro.html …pic.twitter.com/IDaOeo9fFG";;;;"824385322830221315";https://twitter.com/iStoreMx/status/824385322830221315
TheCut;2017-01-25 14:24;12;32;"Trump has replaced Obama's almonds and apples snack stash with Lay's chips http://thecut.io/2jyAxw0";;;;"824382400910213124";https://twitter.com/TheCut/status/824382400910213124
openspc;2017-01-25 14:20;6;5;"Web：メモ：「「Safari 10.1」で新たにサポートされるCSSグリッド・Fetch・Download属性などの新機能・新仕様をAppleが公開 」 http://gigazine.net/news/20170125-safari-10-12/ …";;;;"824381514490089472";https://twitter.com/openspc/status/824381514490089472
