username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
folha;2016-10-12 16:40;20;34;"Amazon desafia Apple e Spotify e lança streaming a partir de US$ 4. http://folha.com.br/no1822301";;;;"786350753501839360";https://twitter.com/folha/status/786350753501839360
NPRFood;2016-10-12 15:11;6;20;"Episode 627: The Miracle Apple http://n.pr/2dYmdxo";;;;"786328484461187072";https://twitter.com/NPRFood/status/786328484461187072
DieterGermann;2016-10-12 15:00;0;0;"Apple: iPhone-6-Seuche verärgert Tausende Kunden - Digital - Süddeutsche.de http://www.sueddeutsche.de/digital/sammelklage-gegen-apple-iphone-seuche-veraergert-tausende-kunden-1.3199925 …";;;;"786325807476113408";https://twitter.com/DieterGermann/status/786325807476113408
elkepoley;2016-10-12 14:39;0;0;"Nach Samsungs Note 7-Krise: Apple könnte 15 Millionen mehr iPhone 7 verkaufen - http://goo.gl/alerts/0S7f9 # GoogleAlerts";;;#;"786320403908202496";https://twitter.com/elkepoley/status/786320403908202496
FastCompany;2016-10-12 14:30;13;28;"Today is the day that Spotify and Apple Music have been dreading: http://buff.ly/2dYefnW pic.twitter.com/J1Hp7iZ351";;;;"786318123632852992";https://twitter.com/FastCompany/status/786318123632852992
business;2016-10-12 13:55;42;36;"Amazon launches a music-streaming service to rival Spotify and Apple http://bloom.bg/2dLBNL6 pic.twitter.com/LaLdiqXpXG";;;;"786309361245233154";https://twitter.com/business/status/786309361245233154
MariannHasegawa;2016-10-12 13:46;0;0;"Zweites iPhone 6 Plus explodiert: Apple untersucht Akku-Problem http://bit.ly/2e54yFS pic.twitter.com/A1car72QXt";;;;"786307103778607108";https://twitter.com/MariannHasegawa/status/786307103778607108
softwareamade;2016-10-12 13:09;1;0;"Wettlauf um den Thron: Explodierende Galaxys: Warum Apple in Wahrheit schuld ... - FOCUS Online http://bit.ly/2ea58hI # Wissen # Technik";;;# #;"786297795661606912";https://twitter.com/softwareamade/status/786297795661606912
JojoHB;2016-10-12 12:43;0;0;"iPhone 6 und iPhone 6 plus: Tausende iPhone-Kunden verklagen Apple - N24.de http://fb.me/1r8AXL7z6";;;;"786291140609896448";https://twitter.com/JojoHB/status/786291140609896448
CHIP_online;2016-10-12 12:17;4;7;"Wenn das Apple passiert wäre: Warum Samsungs Fluch jetzt seine Rettung ist http://bit.ly/2egBPO2";;;;"786284697861128192";https://twitter.com/CHIP_online/status/786284697861128192
Steuerfuzzi;2016-10-12 11:58;0;3;"Der entscheidende Punkt spricht für Apple - es brennt nicht http://www.welt.de/158704656?wtrid=socialmedia.overlay_sharing.iphone.text..twitter …";;;;"786279782359175168";https://twitter.com/Steuerfuzzi/status/786279782359175168
XoXtec;2016-10-12 11:43;1;0;"# Technik # TEC NEWs Hat Samsung im Kampf gegen Apple zu viel riskiert?: Samsung muss jetz... http://bit.ly/2es5BPj @ YoutubeGER @ XOXtec";;@ @;# #;"786276073168187393";https://twitter.com/XoXtec/status/786276073168187393
qz;2016-10-12 16:50;5;6;"Apple is opening a research and development center in Shenzhen, China’s hardware mecca http://qz.com/807039";;;;"786353255689416704";https://twitter.com/qz/status/786353255689416704
applestreem;2016-10-12 16:44;4;4;"Facebook says it shouldn't pay back taxes from Irish loophole: Apple and Google aren't the only big tech comp... http://j.mp/2eawswi";;;;"786351936404467712";https://twitter.com/applestreem/status/786351936404467712
shtrym;2016-10-12 15:32;3;77;"Apple's new London HQ will be coming to Battersea. # worksighthttp://fb.me/8j5drGBKu";;;#;"786333633414041600";https://twitter.com/shtrym/status/786333633414041600
newscomauHQ;2016-10-12 15:00;5;3;"Apple busted in pic-sharing scandal http://bit.ly/2e8y8oK";;;;"786325728308695040";https://twitter.com/newscomauHQ/status/786325728308695040
shapshak;2016-10-12 14:44;4;3;"Samsung was too speedy for its own good. A fast follower that's tried to match Apple. This time, it failed. https://www.ft.com/content/220a141a-8fa1-11e6-8df8-d3778b55a923?ftcamp=published_links%2Frss%2Fcompanies_technology%2Ffeed%2F%2Fproduct …";;;;"786321552828694528";https://twitter.com/shapshak/status/786321552828694528
bobdavis187;2016-10-12 14:12;7;5;"Steve Jobs looked to remake U.S. manufacturing. Now Apple builds nearly everything overseas. http://on.wsj.com/2dw4zO3  via @ WSJ";;@;;"786313636507623424";https://twitter.com/bobdavis187/status/786313636507623424
spstrasser;2016-10-12 13:59;0;0;"Wettlauf um den Thron: Explodierende Galaxys: Warum Apple in Wahrheit schuld ... - FOCUS Online: FO... http://bit.ly/2e8sbbH # vorcomde";;;#;"786310224986517504";https://twitter.com/spstrasser/status/786310224986517504
FastCompany;2016-10-12 13:45;4;3;"Afternoon intel: Vera Bradley hacked, Silicon Valley execs love Tesla, Apple http://buff.ly/2egFziA pic.twitter.com/CnPu6kzKAj";;;;"786306721169956864";https://twitter.com/FastCompany/status/786306721169956864
VentureBeat;2016-10-12 12:36;23;19;"Apple will build R&D center in Shenzhen, its second in China as it seeks to expand footprint in critical market http://onvb.co/sRomjO6";;;;"786289447432323073";https://twitter.com/VentureBeat/status/786289447432323073
TechCrunch;2016-10-12 12:27;14;15;"NHL's streaming season kicks off with new Apple TV and 'Arena' apps http://tcrn.ch/2dl7oDW  by @ etheringtonpic.twitter.com/pXKW2mxrKO";;@;;"786287155278651393";https://twitter.com/TechCrunch/status/786287155278651393
lucysecurity;2016-10-12 11:12;0;0;"FBI vs. Apple: Medien wollen Details erklagen # bigbrotherusa http://www.heise.de/mac-and-i/meldung/FBI-vs-Apple-Medien-wollen-Details-erklagen-3326371.html?utm_campaign=crowdfire&utm_content=crowdfire&utm_medium=social&utm_source=twitter …pic.twitter.com/X2kPBB8fmN";;;#;"786268203391545345";https://twitter.com/lucysecurity/status/786268203391545345
CHIP_Videos;2016-10-12 10:48;0;0;"Hat Samsung im Kampf gegen Apple zu viel riskiert? http://bit.ly/2dMsSgn";;;;"786262333018378241";https://twitter.com/CHIP_Videos/status/786262333018378241
tasty;2016-10-12 10:21;1135;2621;"Caramel Apple Crumble Cheesecake # TastyJunior // FULL RECIPE: http://bzfd.it/2e9H922 pic.twitter.com/B9NrHmuwOc";;;#;"786255391344603136";https://twitter.com/tasty/status/786255391344603136
SZ;2016-10-12 10:11;4;4;"Apple und Samsung streiten um abgerundete Ecken und $399 Millionen. Der Supreme Court fällt ein Grundsatzurteil. http://sz.de/1.3201998";;;;"786252846085861377";https://twitter.com/SZ/status/786252846085861377
hdBerretz;2016-10-12 09:39;0;0;"# apple „iOS 10 verhindert Screenshots von DRM-Videos“ http://www.heise.de/newsticker/meldung/iOS-10-verhindert-Screenshots-von-DRM-Videos-3348103.html …";;;#;"786244802845310977";https://twitter.com/hdBerretz/status/786244802845310977
mac_and_i;2016-10-12 09:36;13;4;"iOS 10 verhindert Screenshots von DRM-Videos https://www.heise.de/mac-and-i/meldung/iOS-10-verhindert-Screenshots-von-DRM-Videos-3348103.html … # iOS10 # Apple";;;# #;"786244052891144192";https://twitter.com/mac_and_i/status/786244052891144192
