username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FastCompany;2017-10-10 16:45;9;18;"With Spielberg deal, Apple is now (really) in the TV business https://buff.ly/2yfpouz pic.twitter.com/cJUPiI41lp";;;;"917898808339718144";https://twitter.com/FastCompany/status/917898808339718144
ftbized;2017-10-10 16:40;17;19;"Tim Cook of Apple to open Oxford university start-up hub http://on.ft.com/2wLR7zr";;;;"917897547506704384";https://twitter.com/ftbized/status/917897547506704384
DRUDGE_REPORT;2017-10-10 16:30;68;81;"DOW JONES said GOOGLE buying APPLE -- and bots bought it... http://tcrn.ch/2y7IOSp";;;;"917895209358262272";https://twitter.com/DRUDGE_REPORT/status/917895209358262272
RT_com;2017-10-10 16:20;46;39;"' # Google to buy # Apple': # DowJones newswires apologize for bizarre # FakeNews https://on.rt.com/8pht pic.twitter.com/S8x5aCkoqi";;;# # # #;"917892505764495361";https://twitter.com/RT_com/status/917892505764495361
benfritz;2017-10-10 16:16;8;13;"Very unusual Apple is buying TV shows before anyone understands how it will distribute and monetize said shows https://www.wsj.com/articles/apple-signs-content-deal-with-steven-spielberg-1507656455 …";;;;"917891529066258432";https://twitter.com/benfritz/status/917891529066258432
futureshift;2017-10-10 16:10;3;19;"Steven Spielberg to revive his '80s sci-fi series "Amazing Stories" for Apple http://on.mash.to/2ga5wSM";;;;"917890028193419264";https://twitter.com/futureshift/status/917890028193419264
MEEDIA;2017-10-10 15:53;7;9;"Google kauft Apple vermeintlich für 9 Mrd. Dollar! Rupert Murdochs Medium Dow Jones blamiert sich mit Fake News http://meedia.de/2017/10/10/google-kauft-apple-fuer-9-milliarden-dollar-rupert-murdochs-medium-dow-jones-blamiert-sich-mit-fake-news/ …";;;;"917885885080854528";https://twitter.com/MEEDIA/status/917885885080854528
itmedia_news;2017-10-10 15:40;6;14;"Apple、「アメージング・ストーリー」新シリーズでスピルバーグと契約──Wall Street Journal報道 http://bit.ly/2zdHNG5 pic.twitter.com/XlTyuLjpZr";;;;"917882589507022848";https://twitter.com/itmedia_news/status/917882589507022848
mashable;2017-10-10 15:38;20;27;"Apple taps Steven Spielberg in its first big original content push http://on.mash.to/2ygDcFb";;;;"917882122345549825";https://twitter.com/mashable/status/917882122345549825
TheNextWeb;2017-10-10 15:33;13;21;"Apple's Face ID is probably going to cause the death of privacy but we won't mind http://tnw.me/NIE1bF1 pic.twitter.com/ZD9cBWXgCJ";;;;"917880815941554176";https://twitter.com/TheNextWeb/status/917880815941554176
