username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Forbes;2016-02-03 15:41;170;195;"Apple is taking a big gamble with the iPhone 7's design, according to leaks http://onforb.es/209Mc20";;;;"695029248520757248";https://twitter.com/Forbes/status/695029248520757248
MailOnline;2016-02-03 15:27;42;21;"Putin may hit Google, Apple and Facebook with a 'technology tax' http://dailym.ai/1X40AZS";;;;"695025820012822528";https://twitter.com/MailOnline/status/695025820012822528
NewYorker;2016-02-03 15:16;78;120;"Why Apple and Beats should sell turntables: http://nyer.cm/5cNZ6NA pic.twitter.com/ByA66XJCRs";;;;"695023056394272768";https://twitter.com/NewYorker/status/695023056394272768
businessinsider;2016-02-03 15:03;16;27;"This is what Apple spends it R&D dollars on http://read.bi/1X3Vm0h";;;;"695019696610004992";https://twitter.com/businessinsider/status/695019696610004992
arstechnica;2016-02-03 14:52;31;22;"Jury: Apple must pay $626 million to patent troll VirnetX http://arstechnica.com/tech-policy/2016/02/jury-apple-must-pay-626-million-to-patent-troll-virnetx/ … by @ joemullin";;@;;"695016926502854656";https://twitter.com/arstechnica/status/695016926502854656
EvanSernoffsky;2016-02-03 14:44;22;12;"Apple analyst and popular S.F. DJ dies after being stabbed by mob. Killer still loose http://www.sfgate.com/crime/article/Apple-analyst-and-popular-S-F-DJ-dies-after-6804872.php …pic.twitter.com/cUPGZo17tf";;;;"695015064768630785";https://twitter.com/EvanSernoffsky/status/695015064768630785
VentureBeat;2016-02-03 14:15;21;27;"Apple or Alphabet unseats Alphabet or Apple as most valuable company on Earth http://wp.me/p5hvhT-7Qvk pic.twitter.com/i5FZNpbD8U";;;;"695007760803577856";https://twitter.com/VentureBeat/status/695007760803577856
gesundheitswirt;2016-02-03 14:05;0;1;"Datenschutz bei Fitnesstrackern: Forscher loben Apple. http://bit.ly/1QGJUFg # wearables # bluetooth # tracking";;;# # #;"695005246842671104";https://twitter.com/gesundheitswirt/status/695005246842671104
businessinsider;2016-02-03 14:04;20;19;"Microsoft has mastered what Apple can't seem to do: Gmail on iOS http://read.bi/1SHYWfR pic.twitter.com/7qxdeGuYqj";;;;"695004903509348352";https://twitter.com/businessinsider/status/695004903509348352
Boomwool;2016-02-03 13:10;0;0;"RT myakzan: New Apple Patent Covers Hovering Ges... http://j.mp/1X3YdGw  via myakzan # innovation # ecommerce # s…pic.twitter.com/PubfcbFjbA";;;# # #;"694991485012467716";https://twitter.com/Boomwool/status/694991485012467716
TIME;2016-02-03 12:46;37;48;"Listen as Apple’s newest app improves this musician’s songs http://ti.me/1SYu5x3";;;;"694985348460515329";https://twitter.com/TIME/status/694985348460515329
forcedintocare;2016-02-03 15:31;7;4;"Putin may hit # Google, # Apple and # Facebook with a 'technology tax'http://dailym.ai/1X40AZS";;;# # #;"695026764347740160";https://twitter.com/forcedintocare/status/695026764347740160
CultureDesk;2016-02-03 15:03;3;4;". @ trmmll on why Apple and Beats should probaby be selling turntables. http://nyr.kr/1KYnnPF";;@;;"695019878714101760";https://twitter.com/CultureDesk/status/695019878714101760
20Minutes;2016-02-03 14:50;7;8;"VIDEO. «Steve Jobs»: Les parts sombres du mythe Apple http://bit.ly/209m0EO pic.twitter.com/3Eusb7qMHW";;;;"695016450524848132";https://twitter.com/20Minutes/status/695016450524848132
MarketWatch;2016-02-03 14:44;6;5;"VirnetX shares soar on award from Apple's patent infringement http://on.mktw.net/209XKCw";;;;"695015136180965376";https://twitter.com/MarketWatch/status/695015136180965376
HuffPostTech;2016-02-03 14:32;15;11;"Apple eyes wireless charging for iPhones and iPads http://huff.to/209W7oy pic.twitter.com/qZKafyq80b";;;;"695012068727066624";https://twitter.com/HuffPostTech/status/695012068727066624
SAI;2016-02-03 14:04;9;5;"Microsoft has mastered what Apple can't seem to do: Gmail on iOS http://read.bi/1SHYWfR pic.twitter.com/RhFLrYsu9B";;;;"695004903488430080";https://twitter.com/SAI/status/695004903488430080
AdRoll;2016-02-03 13:56;5;3;"# Alphabet Tops # Apple as World’s Most Valuable Company. @ bloomberg @ adamberke # tech http://bloom.bg/1PPKFIG pic.twitter.com/Qfi6gIuJO8";;@ @;# # #;"695003051497644032";https://twitter.com/AdRoll/status/695003051497644032
markeganvideo;2016-02-03 13:14;4;2;"New Apple patent shows hovering hand gestures to control iPhones,could make video editing interesting! http://techcrunch.com/2016/02/03/new-apple-patent-covers-hovering-gestures-for-iphone-displays/ … # mojo # iphone";;;# #;"694992434535796736";https://twitter.com/markeganvideo/status/694992434535796736
SJAMcBride;2016-02-03 13:12;21;9;"Apple may have to pay the Irish Government billions in tax back payments- but Dublin doesn't want to accept the cash https://www.washingtonpost.com/news/monkey-cage/wp/2016/01/29/apple-may-owe-ireland-19-billion-but-ireland-doesnt-want-the-money-heres-why/?postshare=2481454529032509&tid=ss_fb-bottom …";;;;"694991831197683716";https://twitter.com/SJAMcBride/status/694991831197683716
MasterMindDBS;2016-02-03 13:10;0;0;"OnlineRetail: RT myakzan: New Apple Patent Covers Hovering Ges... http://j.mp/1X3YdGw  via myakzan # innovation…pic.twitter.com/78j8U26HCR";;;#;"694991392137965572";https://twitter.com/MasterMindDBS/status/694991392137965572
