username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TweetSmarter;2013-06-28 15:31;13;9;"How # Google, Yahoo, Apple, # Facebook, and Amazon track you (infographic)http://bit.ly/12lXVQQ";;;# #;"350743374527074304";https://twitter.com/TweetSmarter/status/350743374527074304
engadget;2013-06-28 14:06;14;9;"Rolocule turns your iPhone and Apple TV into a Wii-style gaming system (video) - http://engt.co/15Osmgv";;;;"350721776608743424";https://twitter.com/engadget/status/350721776608743424
CNET;2013-06-28 13:15;41;10;"Smartphone wars: Apple is the top manufacturer in the U.S. with 39.2% of the market; Samsung is second with 23% http://cnet.co/112ZIvS";;;;"350708987085332480";https://twitter.com/CNET/status/350708987085332480
Forbes;2013-06-28 10:39;72;22;"Google and Apple may bring us a console war we didn't see coming http://bit.ly/11NPePD";;;;"350669768711352320";https://twitter.com/Forbes/status/350669768711352320
cassianoelek;2013-06-28 10:21;7;1;"Lançado ontem, o "instant e-book" "Choque de Democracia", de Marcos Nobre, é 1º lugar na Apple Store e 2º na Amazon http://goo.gl/C2qus";;;;"350665148215726081";https://twitter.com/cassianoelek/status/350665148215726081
CNET;2013-06-28 09:56;16;6;"Apple: Don't make nuclear weapons using iTunes http://cnet.co/14AFNBo";;;;"350659094224453633";https://twitter.com/CNET/status/350659094224453633
Yahoo;2013-06-28 09:46;33;8;"Apple’s iPhone is the most profitable product in America: http://yhoo.it/17psFBw";;;;"350656399061155842";https://twitter.com/Yahoo/status/350656399061155842
ForbesTech;2013-06-28 09:22;23;6;"Google and Apple may bring us a console war that we expected even less than the Spanish Inquisition http://bit.ly/1aTQMuu";;;;"350650349360652288";https://twitter.com/ForbesTech/status/350650349360652288
wegiveadamn;2013-06-28 15:21;4;2;"Apple, Facebook, Google salute marriage equality http://ow.ly/muu9M  via @ latimes";;@;;"350740690260594688";https://twitter.com/wegiveadamn/status/350740690260594688
HuffPostCollege;2013-06-28 11:16;3;1;"What did Apple just do to Snapchat? http://huff.to/1cmcEga";;;;"350679007018225664";https://twitter.com/HuffPostCollege/status/350679007018225664
