username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
thetowncrier;2017-05-16 16:58;78;184;"This @ WIRED cover story on the new Apple HQ is a top, pretty read. https://www.wired.com/2017/05/apple-park-new-silicon-valley-campus …pic.twitter.com/5XP0ImdaCv";;@;;"864631177105166337";https://twitter.com/thetowncrier/status/864631177105166337
jptechcrunch;2017-05-16 16:58;26;18;"Apple、MacBookを近くアップデート――6月5日のWWDCで発表か http://tcrn.ch/2ropAlj";;;;"864631078111375360";https://twitter.com/jptechcrunch/status/864631078111375360
STcom;2017-05-16 16:52;47;27;"Apple Orchard Road opening on May 27 http://str.sg/46HA pic.twitter.com/hCNzFK5MHB";;;;"864629646825889792";https://twitter.com/STcom/status/864629646825889792
BuzzFeedNews;2017-05-16 16:25;24;76;"Apple patented its very own pizza box designed to allow moisture to escape and keep crust from becoming soggy https://www.buzzfeed.com/blakemontgomery/behold-apples-greatest-invention?utm_term=.lm88QRqKAY#.mxVzrgE1P6 …";;;#;"864622837117599745";https://twitter.com/BuzzFeedNews/status/864622837117599745
ahier;2017-05-16 16:11;44;61;"You have GOT to see this! # Apple’s New Campus: An exclusive look inside the mothership from @ StevenLevy in @ WIREDhttps://www.wired.com/2017/05/apple-park-new-silicon-valley-campus/ …";;@ @;#;"864619372240748546";https://twitter.com/ahier/status/864619372240748546
ForbesTech;2017-05-16 16:00;11;14;"Apple's sneaky strategy to replace your MacBook Pro http://on.forbes.com/601689foq pic.twitter.com/g5dH1pJoFq";;;;"864616467874107392";https://twitter.com/ForbesTech/status/864616467874107392
olhardigital;2017-05-16 16:00;17;34;"Apple pode encerrar a produção do iPad Mini: http://bit.ly/2qpsyrL pic.twitter.com/fscOs9SnaY";;;;"864616462031499265";https://twitter.com/olhardigital/status/864616462031499265
CNBC;2017-05-16 16:00;4;7;"Cramer Remix: Why Carl Icahn’s decision to sell Apple was the right one http://cnb.cx/2rda7qQ";;;;"864616454951510016";https://twitter.com/CNBC/status/864616454951510016
Thomas4326;2017-05-16 15:47;17;22;"Apple could stop updating the iPad mini http://dlvr.it/P96fHR # Tech # Technology # Gadgets # CES2017 # Innovation # Electronics # Technopic.twitter.com/CiCmomfDTG";;;# # # # # # #;"864613211349196800";https://twitter.com/Thomas4326/status/864613211349196800
WIRED;2017-05-16 15:45;74;135;"In our June issue, the first photos from Steve Jobs' final product: a new Apple campus http://bit.ly/2qOUOoC pic.twitter.com/0pcNIU4svl";;;;"864612854334443520";https://twitter.com/WIRED/status/864612854334443520
