username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ForeignPolicy;2013-01-11 15:46;85;21;"Apple rejected a gaming app based on the Syrian civil war. It's a blow to the future of games taking on serious issues. http://atfp.co/XXo0FA";;;;"289881002090848257";https://twitter.com/ForeignPolicy/status/289881002090848257
gabbystern;2013-01-11 15:36;24;8;"Taking a step down to work for Apple: http://blogs.wsj.com/cfo/2013/01/11/apples-controller-hire-shows-its-recruiting-power/ … via @ WSJ @ cfojournal";;@ @;;"289878590785482753";https://twitter.com/gabbystern/status/289878590785482753
MarketWatch;2013-01-11 15:27;74;56;"Nokia stock has beaten Apple by about 157% since August 2012. See the chart: http://on.mktw.net/XXeH8B $ NOK $ AAPL";;;;"289876106666983424";https://twitter.com/MarketWatch/status/289876106666983424
TechCrunch;2013-01-11 14:34;62;53;"Sony May Kiss Low-End Smartphones Goodbye To Better Compete With Samsung And Apple http://tcrn.ch/XXn1oP  by @ chrisvelazco";;@;;"289862921608126466";https://twitter.com/TechCrunch/status/289862921608126466
ForbesTech;2013-01-11 14:32;13;2;"After CES, Analysts Turn Up the Volume For Apple TV, Lower-Priced iPhone http://bit.ly/13oaHwU";;;;"289862375379705856";https://twitter.com/ForbesTech/status/289862375379705856
panzer;2013-01-11 13:18;87;11;"Apple takes no prisoners, immediately blocks Java 7 on OS X 10.6 and up to protect Mac users http://tnw.to/o0ZKI";;;;"289843861126275072";https://twitter.com/panzer/status/289843861126275072
businessinsider;2013-01-11 12:59;4;0;"Here's What Apple REALLY Said About A Cheap iPhone (We Think) $ AAPL by @ jyarowhttp://read.bi/Uc2l7F";;@;;"289839068840349696";https://twitter.com/businessinsider/status/289839068840349696
blakehounshell;2013-01-11 14:42;4;1;"Why did Apple ban this game on the Syrian civil war? http://www.foreignpolicy.com/articles/2013/01/11/there_s_no_app_for_syria …";;;;"289864822437322752";https://twitter.com/blakehounshell/status/289864822437322752
SAI;2013-01-11 12:59;3;1;"Here's What Apple REALLY Said About A Cheap iPhone (We Think) $ AAPL by @ jyarowhttp://read.bi/Uc2l7F";;@;;"289839070513872896";https://twitter.com/SAI/status/289839070513872896
LeHuffPost;2013-01-11 12:40;18;4;"Apple est déjà ringard chez les ados http://huff.to/Vsegk0";;;;"289834088070787073";https://twitter.com/LeHuffPost/status/289834088070787073
CNBC;2013-01-11 12:30;37;5;"Apple rolled out its latest iPad in October, but $ AAPL will unveil a newer version this Spring, analyst says: http://cnb.cx/VUxvQs $ AAPL";;;;"289831742657945600";https://twitter.com/CNBC/status/289831742657945600
4ki4;2013-01-11 12:20;1;4;"廉価版iPhoneの企画はない: Appleが噂を公式に否定 http://jp.techcrunch.com/archives/20130110apple-not-focused-on-developing-cheaper-iphone-says-marketing-svp-phil-schiller/ … $ AAPL 株価チャートpic.twitter.com/3oB6iu3B";;;;"289829154961096704";https://twitter.com/4ki4/status/289829154961096704
alexmaiwald;2013-01-11 12:09;0;0;"jetzt erst entdeckt, via @ Luke Moody: Abrechnung mit # Apple bei SpOn: http://bit.ly/VThaLN  f*ckin # AMEN! # Konsumfaschismus | # fb";;@;# # # #;"289826298824622081";https://twitter.com/alexmaiwald/status/289826298824622081
ForbesTech;2013-01-11 10:55;43;33;"Tim Cook says China will become Apple's biggest market http://bit.ly/13nLd2Z";;;;"289807839533342720";https://twitter.com/ForbesTech/status/289807839533342720
CNET;2013-01-11 10:45;16;6;"Apple CEO Tim Cook: Working with Jony Ive has been "the honor of my life" http://cnet.co/WT9Y1s";;;;"289805230487511040";https://twitter.com/CNET/status/289805230487511040
SAI;2013-01-11 10:43;4;4;"BERNSTEIN: It's Not Unreasonable To Believe Apple Is Going To Have A Truly Monstrous iPhone Quarter $ AAPL by @ jyarowhttp://read.bi/ZQCnvw";;@;;"289804787954888704";https://twitter.com/SAI/status/289804787954888704
